id,name,general_name
31130,Cats Food - Proactive Health - See Varieties in-store,cats
31134,Refrigerated dessert,refrigerated
31140,Refrigerated soy drink - see varieties in store,refrigerated
31144,vegetable burgers,vegetable
31100,Tissue Paper - Unnamed - Saturday 28th and Sunday 29 September only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,tissue
31636,Cookies - Normandy - See Varieties in store,cookies
31637,green peppers,green
31639,Hygienic Towels - Infinity,hygienic
32085,Ground Coffee - Gourmet,ground
31073,English muffins,english
31060,Gluten-free crackers,gluten-free
31228,Buffered corn - Saturday 8th and Sunday 9 February only!- Limit of 4,buffered
31183,Wind flights,wind
31190,Cakes,cake
31194,Frozen Pork Back Côtes - Save $ 5.11,frozen
31210,nectarines,nectarines
31213,Tissue Papers - Pack of 6 Boxes,tissue
31215,Broth - House Style,broth
31216,Small White Potatoes - From Quebec - Canada No 1,small
31217,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
31218,Peanut butter - Natural crunchy - Saturday 1 and Sunday 2 February only!- Limit of 4 - 4.99 per additional item - $ 4.99 The rest of the week,peanut
31221,Refrigerated fruit juice - health break - see varieties in store,juice
31222,Red Potatoes - From Quebec - Canada No 1,red
31225,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
31229,Ice Dessert - Classic - See Varieties In Store,ice
31059,Cereal - Life,cereal
31231,waffles,waffles
31238,Tissue Paper - Pack of 6 Boxes,tissue
31242,Vegetable cocktail - See in store varieties,vegetable
31244,Wipes - * 50 Points Bonus M,wipes
31248,Cashew nut,cashew
31249,Apple Compote - Free,apple
31253,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,instant
31256,Ice Dessert - Classic - See Varieties In Store,ice
31257,vegetables soup,vegetables
31262,Sliced cheese product,cheese
31158,Biological Hass Lawyer - Mexico,biological
31154,Flooded Pizza - Oven Lift,pizza
31151,Adhesive cream for dentures - Poligrip,adhesive
31150,Cotton swabs,cotton
31734,Creamy light peanut butter - save 50 ¢ with a good-discount in store,creamy
31737,Dietal drink,dietal
29503,Frozen Tartlets - Félix Norton,frozen
29792,Cantaloup - Guatemala - Category # 1,cantaloup
29881,Chips - Buy 2 and get the third for free for free,chip
29804,Cream Cheese - Philadelphia,cheese
29798,Tea,tea
29795,Dog Food - Dog Chow - See Varieties In Store,dog
29794,Licorice - NIBS - See Varieties in-store,licorice
29793,K-Cup bucket coffee,k-cup
29785,"Jam, jelly, marmalade, spread - see varieties in store","jam,"
29760,"Beef, thongs","beef,"
29783,Solar products,solar
29782,Candy - See Varieties In Store,candy
29780,Water,water
29778,Disinfecting wipes,wipes
29775,Wiper - Unnamed - Limit of 6 - 99 ¢ By additional article,wiper
29767,Frozen English Frozen Paste Fillets,frozen
29893,Jam,jam
29996,vegetables soup,vegetables
29999,Frozen Cake - Deep'n Delicious,cake
30004,Iced tea,iced
30006,Peanut Butter,peanut
30011,Chocolate bar,bar
30013,Ice Cream With Vanilla,ice cream
30014,Acetaminophen - Regular 325 mg,acetaminophen
30016,mascarpone cheese,cheese
30017,Cereal - Nesquik,cereal
30020,Grated mozzarella cheese,cheese
30021,Refrigerated lemonade - see varieties in store,refrigerated
30024,Natural peanut butter,natural
30026,Ice Cream With Vanilla,ice cream
30027,Entire Water Melon without glitches - the United States,entire
30028,Frozen Whipping Pack - Cool Whip,frozen
29763,nectarines,nectarines
29758,Pasta - Pronto,pasta
29843,Ice Dessert - Classic - See Varieties In Store,ice
29868,raisin bread,raisin
29878,Tomatoes,tomatoes
29876,"Chocolate treatments - Nestlé, March, Cadbury or Hershey's - See Varieties in-store",chocolate
29875,Frozen fruit - President's choice - See in-store variety,fruit
29874,Spread,spread
29873,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
29871,Seasoned chicken straps,seasoned
29867,Liquid soap,liquid
29757,Jelly,jelly
29865,Crunchy bars - Special K,bar
29864,"Peanut Butter - Creamy - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",peanut
29862,Frozen vegetables - see varieties in store,frozen
29854,Green grapes without glitches - California - Category # 1,green
29849,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
29848,Refrigerated juice mixture,juice
29813,Partially skimmed milk 1% - Purfiltr,partially
29879,Frozen meal - Hungry-man - See in store varieties,frozen
29807,Green Greater Peppers - Quebec,green
29801,sports drink,sports
29718,Salad Breads - POM,salad
29719,Lettuce Boston Duo - Quebec,lettuce
29722,Eye Tracer - Infallible,eye
29728,Antiperspirants - see varieties in store,antiperspirants
29734,Ice Cream - See Varieties In Store,ice cream
29736,Honey,honey
29740,Rouge delicious apples - from the United States,rouge
29742,Cuvette,cuvette
29744,Body cleaner,body
29747,Mint jelly,mint
29750,Cookies - weather - see varieties in store,cookies
29754,K-Cup bucket coffee,k-cup
30033,Cats Food - Friskies - View Varieties in-store,cats
30034,"Big White Eggs, Grade A - Saturday 19 and Sunday 20 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",big
29967,Cake Mix - Supermist,cake
29700,Beer in cans - Buy 2 crates and get $ 15 off your grocery basket,beer
29710,Tomatoes,tomatoes
29714,"Peanut butter - crunchy - Saturday, August 31 only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit",peanut
29935,Licorice - NIBS - See Varieties in-store,licorice
29975,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds,wipers
29974,CIABATTA sticks,ciabatta
29964,Diet soft drinks,diet
30035,Ice Cream - See Varieties In Store,ice cream
29960,"Cereal - Lucky Charms - Save $ 1 - * $ 4.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer",cereal
29957,Lemons - from Spain and / or South Africa,lemons
29956,Frozen Pizza - Trabec,pizza
29952,Organic food for babies,organic
29950,French steak,french
29944,Pieces of frozen breaded chicken thigh,pieces
29460,Disinfecting wipes,wipes
29463,Organic Granny Smith Apples - from Washington - Extra Fantasy Category,organic
29466,Cocktail - See Varieties In Store,cocktail
29467,Rice - Quick & Good - View Varieties in store,rice
29471,Baguette - See Varieties In Store,baguette
29473,Apple Compote - Free,apple
29474,Ice Dessert - Classic - See Varieties In Store,ice
29475,"Fully cooked pork back ribs, frozen - to taste us - see varieties in store",fully
29478,Peanut Butter,peanut
29479,Frozen fruit - President's choice - See in-store variety,fruit
29484,Dog Tapers - Denta Stix,dog
29487,Tea - Saturday 3 and Sunday 4 November only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound,tea
29489,Biological Hass Lawyer - Mexico,biological
29499,Dishwasher Detergent - Quantum,dishwasher
29500,Hygienic Towels - * Bonus 20 Points M,hygienic
29501,"Chocolate treats - Reese - Saturday 26 and Sunday, October 27 only.- Limit of 4 - $ 8.99 per additional item",chocolate
29942,Lemons,lemons
29941,Organic red pepper - from Spain or Mexico,organic
29939,Jam,jam
29894,Antiperspirants - see varieties in store,antiperspirants
30036,Hot Cereal - Wheat Cream,hot
30041,Bars - Special K Protein,bar
30042,Antiperspirants - see varieties in store,antiperspirants
30047,Kaiser breads,kaiser
30057,Frozen Pork Back Côtes - Save $ 5.11,frozen
30062,Black Forest Smoked Ham Without Nitrite Sliced,black
30064,fresh pasta stuffed,fresh
30066,Gluten-free energy bar,bar
30067,Frozen fruit - President's choice - See in-store variety,fruit
29993,Organic oranges,organic
29983,But,but
29898,Licorice,licorice
29938,Licorice - NIBS - See Varieties in-store,licorice
29899,Lince-Mouth - Ultra Clean,lince-mouth
29901,Bars - see varieties in store,bar
29903,Fruit Juice - See Varieties in-store,juice
29904,Chicken flakes,chicken
29908,Instant Coffee - Gold,instant
29910,Fresh stuffed pasta - $ 2 of economy,fresh
29920,raisin bread,raisin
29921,nectarines,nectarines
29923,Liquid Laundry Detergent - See Varieties In Store,laundry
29925,Feeding Textile in Leaves - See Varieties In Store,feeding
29926,Iced tea - limit of 4 - $ 3.99 per additional item,iced
29717,Licorice - NIBS - See Varieties in-store,licorice
29934,Biological Hass Lawyer - Mexico,biological
29846,Hygienic buffers,hygienic
29841,Wholesale whole water melon without glitches - the United States and / or Mexico,wholesale
31739,Pasta,pasta
31696,Frozen duck - Category Utility,frozen
31691,Ice Sweets - Drumstick - View Varieties in-store,ice
31688,Capillary Color - Belle-Color - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,capillary
31683,Cookies - Maxi Fruits - See Varieties In Store,fruit
31681,Jam,jam
31672,Tissue Paper - Pack of 6 Boxes,tissue
31658,Rice,rice
31670,Wipes,wipes
31667,potatoes,potatoes
31663,Turkey skewers with vegetables,turkey
31817,"Oil jelly - Saturday, June 30th alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit",oil
31661,Disinfecting wipes,wipes
31706,Broccoli - Quebec,broccoli
31708,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip
31709,Frozen vegetables - President's choice,frozen
31712,Frozen meal - Hungry-man - See in store varieties,frozen
31666,Pita Chips - See Varieties In Store,chip
31985,Cashew nut,cashew
31819,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",hygienic
31824,Mascara - Super Size,mascara
31917,Body Cleaner - See Varieties In Store,body
31918,Sausages - Simply Good,sausage
31921,Ice Dessert - Parlor,ice
31923,Shaving gel - Series,shaving
31927,Gas Drink - Coke Diet,gas
31930,Hygienic paper - original,hygienic
31931,Iced tea,iced
31932,Beans,beans
31660,Eye Tracer - Infallible,eye
31657,Frozen fruit - President's choice - See in-store variety,fruit
29840,Strawberries - Quebec - Canada # 1 - 300 points optimum,strawberries
31773,Frozen Breaded Chicken Chest Fries - Pub Style,frozen
31793,Jam - Smucker's - * Bonus 15 Points M,jam
31792,Instant coffee,instant
31790,Rice,rice
31789,"Apple snack - Irresistibles Wellness, Selection",apple
31777,Sliced charcuterie - see varieties in store,sliced
31772,Biscuits - see varieties in store,biscuits
31654,Yogurt,yogurt
31770,"Peanut butter - Natural crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut
31769,Refrigerated fruit juice - Pure premium,juice
31766,Cheese bar - Unnamed - limit of 4 - $ 5.49 per additional item,bar
31759,Margarine - * Bonus 25 points m,margarine
31751,Laundry Detergent in Sachets - UltraPacks,laundry
31748,Gassed source water,gassed
31801,Ice Dessert - Classic - See Varieties In Store,ice
31802,"chopped beef, skinny",chopped
31804,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
31805,Frozen Chicken Wings - President's Choice,frozen
31808,Pro-V Shampoo - See Varieties In Store,pro-v
31720,Refrigerated pie dough,refrigerated
31717,"Peanut butter - creamy - Saturday, August 3 only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut
31714,Ice Cream With Vanilla,ice cream
31713,Apple juice - see varieties in store,juice
31640,Bars - Rice Krispies - See in store varieties,bar
31642,Smoked sausages coated with frozen dough - original,sausage
31644,Cat Food - Friskies,cat
31647,Cantaloup - Guatemala and / or Honduras,cantaloup
31649,Red wine,red
31651,Peanut Butter,peanut
31653,Biological Hass Lawyer - Mexico,biological
31933,Dishwasher - View Varieties In store,dishwasher
31940,Gassed source water,gassed
31945,Cookies - Maxi Fruits - See Varieties In Store,fruit
31882,Fondue at Parmesan,fondue
31897,Capillary Color - Preference,capillary
31893,Green onions / shallots,green
31890,Instant Coffee - Taste's Choice - * Bonus 20 Points M,instant
31888,Frozen Treatments - Fuddsicle - See Varieties In-store,frozen
31886,Peanut Butter - Creamy Lightweight,peanut
31883,Frozen meal - Simply,frozen
31880,Frozen stuffed pasta - see varieties in store,frozen
31948,Licorice,licorice
31879,Ice Dessert - Classic,ice
31878,Mozzarelissima bar,bar
31869,"Hygienic paper - Saturday, November 10th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",hygienic
31866,Preparation for infants - Good start 2,preparation
31864,sports drink,sports
31823,Garniture for ice cream and dessert - President's choice - See Varieties in-store,ice cream
31903,Rouge delicious apples - from the United States,rouge
31907,Cleansing Wipes - Marcell,wipes
31865,Tortilla motton,tortilla
32354,Red Grapes without glitches - the United States and / or Peru - Category # 1,red
30850,Wild frozen flood shrimp - from Argentina - size: 20-40 units / lb,wild
30848,"Toothpaste - Saturday 7 and Sunday, December 8th only!- limit of 4 - 99 ¢ the rest of the week or by article out of bounds",toothpaste
29818,"Jam, marmalade, spreadsado - see varieties in store","jam,"
29820,Roast boneless pork loin - center cut,roast
29821,Rouge delicious apples - from the United States,rouge
29823,Spread,spread
29824,"Rice Takers, Baby Biscotties - Baby Mum-Mum",rice
29826,Peppers Organic Oranges of Serre - Canada or Mexico,peppers
29828,Ice Cream With Vanilla,ice cream
29830,Butter - see varieties in store,butter
29833,Organic Green Grapes without glitches - the United States,organic
29834,Croissant,croissant
29837,Rice - Uncle Ben's - Save $ 2.02 - Lower price of the year,rice
31860,GOMBO / OKRA,gombo
31853,Iced tea,iced
31851,Lipstick - Outlast,lipstick
31976,Juices - Nutrisource,juice
31951,Apples Russet - Quebec - Canada of Fantasy - Best Awards of the Year,apples
31952,Refrigerated dessert,refrigerated
31953,Instant coffee,instant
31954,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",toilet
31955,"Eaglefin, net","eaglefin,"
31958,Chicken Broth - Campbell's,chicken
31960,Ice Sweets - Drumstick - View Varieties in-store,ice
31961,Fruit Drink - See Varieties in Store,fruit
31963,cream cheese,cheese
31964,Chopped of turkey chest,chopped
31969,Frozen meal - Stouffer's,frozen
31970,"Cereal - Lucky Charms - Save $ 1 - * $ 4.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer",cereal
31973,Cats Food - Cat Chow - Save $ 1.50,cats
31975,"Frozen chicken wings - Buy 1 and get free 1 coke packaging, diet coke, coke zero (4 x 310 ml), worth $ 2.99",frozen
31979,Lozenges,lozenges
31850,Chocolate bars - M & M's,bar
31914,Cleaner - See Varieties In stock,cleaner
31912,Antiperspirants - see varieties in store,antiperspirants
31911,Black Forest Smoked Ham Without Nitrite Sliced,black
31908,Gluten-Free Dinner - Annie's - See Varieties in-store - * Bonus 20 Points M for Buying 2,gluten-free
31826,Organic granola bars - see varieties in store,bar
31829,Biological Grape Tomatoes - Canada and / or Mexico - * Bonus 15 Points M,biological
31833,Organic blueberries,organic
31834,Cheese,cheese
31837,Bars - see varieties in store,bar
31840,Crunchy peanut butter,crunchy
31844,Honey - President's Choice,honey
31846,Mango Ataulfo - Mexico,mango
31847,Fresh pasta,fresh
31848,Energy drink,energy
28610,Creamy peanut butter,creamy
28604,Chocolate bars - M & M's,bar
10180,Collagen - Original Formula,collagen
32651,Selected scores,selected
32663,Cashew nut,cashew
32656,Chocolate,chocolate
32655,Hygienic paper - limit of 4 - $ 8.99 per additional item,hygienic
32653,Wind flights,wind
32650,"Jam, jelly, spread - see varieties in store","jam,"
32648,Wipes,wipes
32647,Croissant,croissant
32645,waffles,waffles
32559,Dry lines,dry
32553,"Boneless fresh pork chops - center cut, ribbod, bbq",boneless
33055,"Cheese bar - Mozzarelissima - From Thursday 23 to Sunday, May 26th only.- The rest of the week $ 5.99",bar
32666,Fruit Juice - See Varieties in-store,juice
32676,Chips - Lay's,chip
32677,Cashew nut,cashew
32679,Gel air refresher - see varieties in store,gel
32683,Hygienic towels - see formats and varieties in store,hygienic
32684,Hygienic paper - limit of 4 - $ 7.99 per additional item,hygienic
32685,Window cleaner,window
32686,Cookies - Goglu,cookies
32689,Chocolate treatments - Mini,chocolate
32690,sports drink,sports
32691,Frozen meal - Simply,frozen
32694,Revitalizer - Fructis - See Varieties in store,revitalizer
32700,CREAM 10%,cream
32701,Cake Mix - Supermist,cake
32707,Frozen Dinner - O 'Sole Mio - See Varieties In Store,frozen
32708,Strawberries - Quebec - Canada # 1 - 300 points optimum,strawberries
32443,Skin care products,skin
32644,Rice jasmine,rice
32387,Cocktail salad rolls,cocktail
32398,"Chips - Saturday 21 and Sunday, December 22 only!- Limit of 4",chip
32396,Puré Foods for Babies - See Varieties In Store,puré
32395,Wiper - Unnamed,wiper
32394,Instant Coffee - Taste's Choice - See Varieties In Store,instant
32391,"Cream 10%, 15%",cream
32389,Ice Sweets - Mini Drumstick,ice
32442,Frozen Fries - Red Stick,frozen
32380,Red or black plums,red
32373,Dishwasher detergent in pellets - * bonus 35 points m,dishwasher
32448,Cheese - Oka Signature,cheese
32449,Mini-Cakes - Annette's - See Varieties in-store,cake
32451,Bouillon - Selection - See Varieties in-store,bouillon
32401,Ice treats - Parlor - See in store varieties,ice
32402,Ice Cream With Vanilla,ice cream
32403,Ice Cream With Vanilla,ice cream
32404,Glossard Dessert - Drumstick,glossard
32550,Honey - President's Choice - See Varieties In Store,honey
32408,"Hygienic paper - Saturday, June 16th only - limit of 4 - $ 5.49 the rest of the week or by article out of bounds",hygienic
32412,Beer in cans - Buy 2 crates and get a $ 15 reduction on your other groceries,beer
32420,Cake icing - * Bonus 25 points M for 3,cake
32426,Wafers - quadratini - see varieties in store,wafers
32428,Instant Coffee - Taste's Choice - See Varieties In Store,instant
32429,Tender Bars - Chewy - * Bonus 20 Points M Within Buying 2,bar
32431,Rice,rice
32433,Ice Sweets - Drumstick - View Varieties in-store,ice
32436,Frozen fruit drink,fruit
32438,Hygienic paper - limit of 4 - $ 7.99 per additional item,hygienic
32441,Mined with ham,mined
32710,Frozen fries potatoes - Superfries,frozen
32642,Tipper - Tiger - Limit of 4 - $ 7.99 per additional item,tipper
37238,Refrigerated Beverage - Oasis Morning - See Varieties In Store,refrigerated
33549,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras and / or the Dominican Republic,yellow
33560,Capillary products,capillary
33559,Spartan Apples - Quebec - Canada of Fantasy,spartan
33558,Chewing gum,chewing
33557,Popcorn,popcorn
33550,Anti-sensitivity toothpaste,anti-sensitivity
33548,Sachet tea - Earl Gray - Buy 1 and get 500 points optimum,sachet
33060,Accompanying Flat - Express Bistro,accompanying
33543,Honey - President's Choice - See Varieties In Store,honey
33541,Biscuits - Oreo - View Varieties in store,biscuits
33540,K-Cup coffee buckets - President's choice,k-cup
33539,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
33527,banana,banana
33565,Capillary Color - Casting Cream Gloss,capillary
33567,Crunchy peanut butter,crunchy
33569,Frozen chicken straps - pub style,frozen
33572,Pasta,pasta
33575,Molding film,molding
33579,Disinfecting wipes,wipes
33580,Raspberries - the United States and / or Mexico - Category # 1,raspberries
33584,Organic food for baby,organic
33588,Tropical Gold pineapple,tropical
33589,Mix of lettuce - from the United States - see varieties in store,mix
33590,Alcoholic drink,alcoholic
33596,Frozen pancakes - EGGO,cake
33599,Iced tea,iced
33602,Frozen Yogurt - Real Cream - See Varieties In Store,yogurt
33606,Frozen thin crust pizza - Ristorante - See in-store varieties - Saturday 1 and Sunday 2 February alone - Limit of 4 - $ 3.99 per additional item,pizza
33523,Cream 15%,cream
33522,Black Forest Smoked Ham Without Nitrite Sliced,black
33065,Beer in cans - Buy 1 box and Provigo will pay the equivalent of taxes and the setpoint.($ 7.04),beer
33056,Dinner - Annie's - See Varieties in-store,dinner
32641,Disinfecting wipes,wipes
32572,Collagen - Original Formula,collagen
32585,Marmalade - Buy 2 and get 1 FREE 1 peanut butter (500 g),marmalade
32584,Wiper - save at least $ 4.99,wiper
32580,Wind flights,wind
32579,Leaves radish - Mexico,leaves
32578,"Sandwich bags, freezing or storage - see varieties in store",sandwich
32573,cracker,cracker
32570,"chopped beef, skinny",chopped
32597,Arles of Fresh Grenada - from the United States,arles
32569,Peanut butter - all natural - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,peanut
32566,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,underprint
32563,Sausages - Simply Good,sausage
32562,Organic food for babies,organic
32639,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
32588,Frozen waffles - EGGO,frozen
32557,Antisodorific or deodorant,antisodorific
32589,"Cereal - All-Bran - save $ 1 - * $ 3.99 without coupon - 1 coupon limit by purchase, by customer",cereal
32599,"Ice Cream - True Cream - Buy 2 and Get 1 Gaudet Tart (500 g), $ 2.99 worth $ 2.99",ice cream
32601,Lasagna Pasta - Direct-O-Four - * Bonus 25 Points M In Buy 2,lasagna
32605,canned pineapple,canned
32606,Fruit - see varieties in store,fruit
32607,"Big White Eggs, Category A - Saturday 30 and Sunday March 31st - Limit of $ 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",big
32611,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
32616,Chocolate - Orange - Saturday 23 and Sunday November 24th only!- limit of 4 - $ 3.99 the rest of the week or by article out of bounds,chocolate
32618,Max,max
32619,Frozen fruit - President's choice - See in-store variety,fruit
32622,Hygienic Towels - Radiant,hygienic
32624,Parmesan petals,parmesan
32635,Shampoo - T / GEL,shampoo
32637,Cheese - mozzarellissima,cheese
32548,Cashew nut,cashew
32544,Chicken spread,chicken
32539,Brunette Asian pears - China - Extra Category of Fantasy,brunette
32892,"Liquid Washer, -35 ℃ - Unnamed",liquid
32985,Mini Muffins - President's Choice,mini
32982,Biological tortilla chips - simply,chip
32981,Dishwasher - View Varieties In store,dishwasher
32980,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,yellow
32979,raisin bread,raisin
32978,UHT milk - Chokéo - See in store varieties,uht
32888,Frozen fruit - President's choice - See in-store variety,fruit
32788,Seke pears - from the United States - Extra Category of Fantasy,seke
32886,Cabbage salad - see varieties in store,cabbage
32813,Meal Set - Stackers Lunch Mate,meal
32808,Licorice,licorice
32799,Frozen breaded chicken straps - advertising recipe,frozen
32798,"Frozen chicken breast strips - from Thursday, 22 to Sunday, November 25th, only - the rest of the week $ 6.99",frozen
32793,sweetened condensed milk,sweetened
32989,Frozen fruit - President's choice - See in-store variety,fruit
32991,Cats Food - Cat Chow - Save $ 1.50,cats
32994,Shampoo - Whole Blends - Saturday 17 and Sunday 18 August only.- $ 3.99 the rest of the week,shampoo
33000,fisheries,fisheries
33002,Fuji Apples - Washington - Extra Category of Fantasy,fuji
33003,cherries,cherries
33004,Instant coffee,instant
33007,Dietal drink,dietal
33015,Sachets Tea - Saturday 11th and Sunday 12 January alone - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week,sachets
33021,Cake glazing - luxury creamy,cake
33022,Organic Drink - President's Choice - See Varieties In-store,organic
33023,Honey,honey
33026,"Liquid Washer, -45 ℃ - See in store varieties",liquid
33027,Eyeshadow - L'Oréal Paris,eyeshadow
33028,Cranberry juice,juice
33029,spinach babies,spinach
33031,Tartinade Hoummos,tartinade
32786,Hygienic paper - Fluff,hygienic
32538,Chocolate - Lindor - See Varieties in-store,chocolate
32885,Laundry Detergent - Pods,laundry
32740,Raspberries - the United States and / or Peru and / or Mexico - Category # 1,raspberries
32732,Cookies - Normandy - See Varieties in store,cookies
32730,Lip Balm - Baby Lips,lip
32812,Hygienic buffers - Pearl,hygienic
32816,Yogurt,yogurt
32818,Air Purifier - * Bonus 15 Points M,air
32784,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,frozen
32880,Smoke chicken sausages,sausage
32877,Spicy fresh cheese,cheese
32876,Partially skimmed milk 2% - finely filtered - * Bonus 20 points m,partially
32874,Honey - Unnamed,honey
32747,"White eggs, big caliber",white
32752,English cucumber - Mexico - Category # 1,cucumber
32757,Plain flour,plain
32760,Piece of bologna,piece
32762,Turkey skewers with vegetables,turkey
32768,Cheese - Mozzarellissima - * 50 Points Bonus M,cheese
32771,"Hygienic paper - Saturday, June 16th only - limit of 4 - $ 5.49 the rest of the week or by article out of bounds",hygienic
32772,Beer in cans - * bonus 50 points m,beer
32773,Scented oil - save $ 1 more when buying 1 product with a good-discount in store,scented
32775,Grain Coffee - See Varieties In Store - * Bonus 40 Points M,grain
32776,Red curly lettuce - from Quebec,red
32777,Peanut butter - See varieties in store - save 50 ¢ with a good-discount in store,peanut
32780,Beer in ultra cans - Buy 2 crates and get $ 15 off your grocery basket,beer
32781,Fresh boneless chicken thighs,fresh
33037,Crackers - good grains,crackers
33041,Ice Cream - Ben & Jerry's - See Varieties in Store,ice cream
33043,Frozen waffles - EGGO,frozen
32460,Sweet Nanaise Carrots - Quebec and / or Mexico,sweet
32478,Hazelnut spreadsheet,hazelnut
32470,BOSC pears - South Africa - Extra Category of Fantasy,bosc
32467,"Toothpaste - MaxFris - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",toothpaste
32465,Hygienic paper - * Bonus 30 points m,hygienic
32455,cracker,cracker
33044,Dishwasher - View Varieties In store,dishwasher
32712,"chopped beef, skinny",chopped
32714,Frozen Pizza - Trabec,pizza
32717,Fuji Apples - United States,fuji
32931,Crackers - Crunchy Ritz and Thin,crackers
32955,Baby snack - Graduates - See in store varieties,baby
32953,Biological strawberries - United States,biological
32480,Frozen puff pastry,frozen
32483,Honey,honey
32486,Links 12/13 x,links
32490,evaporated milk,evaporated
32492,Cut Carrots - United States,cut
32502,Toothbrush - twister,toothbrush
32503,Jam - Smucker's - * Bonus 15 Points M,jam
32505,Oat cookies,oat
32515,Dishwasher - View Varieties In store,dishwasher
32516,Jasmine Rice - Uncle Ben's,jasmine
32519,Frozen Eaglefin Nets - Market Cups,frozen
32523,Frozen chicken straps - pub style,frozen
32525,Zucchini - from the United States and / or Mexico,zucchini
32529,Rouge delicious apples - from the United States,rouge
32534,Refrigerated dessert,refrigerated
32537,Frozen trench chicken breasts,frozen
32952,Frozen Bagel Bags - Bagel Cocks,frozen
32951,Frozen breaded fish fillets - see varieties in store,frozen
32950,Biscuits - see varieties in store,biscuits
32913,Cereal - Froot Loops - Best Prices year,cereal
33045,"Fresh chicken breasts boneless, skinless, without net",fresh
33050,Vegetable Cocktail - Garden Cocktail,vegetable
32971,Ice Sweets - Drumstick - View Varieties in-store,ice
32964,Honey,honey
32961,Vinier - up to $ 6 discount on all 3 and 4 l - * viniers excludes wine drinks,vinier
32959,Small white yellow-flesh potatoes - from Quebec - Canada # 1,small
32895,Apples Granny Smith - United States,apples
32901,Beer in cans - Buy 2 and get a $ 15 discount on your grocery basket.,beer
32902,Green grapes without glitches - imported,green
32904,Beer - Mexico Beers - * Bonus 50 Points M,beer
32905,Organic red pepper - from Spain or Mexico,organic
32906,Refrigerated fruit juice - see varieties in store,juice
32911,Frozen fruit - President's choice - See in-store variety,fruit
32912,Pellets - see varieties in store - * Bonus 20 points m,pellets
32915,Chocolate milk - Quebec,chocolate
32949,Fruit snack - Gogo squeez,fruit
32916,Yogurt - Classical,yogurt
32921,Refrigerated dessert,refrigerated
32923,Probiotic Kefir - Original,probiotic
32924,Antisodorific or deodorant,antisodorific
32724,Cantaloup - Guatemala and / or Honduras,cantaloup
32934,Smoothie - Iögo - View varieties in store <,smoothie
32935,Crackers - Crisps,crackers
32939,Ham flakes,ham
32942,White potatoes - from Quebec,white
32943,Steelhead Fresh Trout Nets,steelhead
32944,Cheese - Mozzarella - Limit of 4 - $ 3.99 per additional item,cheese
32946,Lettuce Boston Duo - Quebec,lettuce
32947,Oat cookies,oat
33515,Coffee in K-Cup buckets - Timothy's,coffee
33513,Wiper - President's Choice,wiper
33415,Frozen Pizza - Giuseppe,pizza
33368,Shampoo,shampoo
33381,Instant Rice - See Varieties In Store,instant
33380,Black Forest Smoked Ham Without Nitrite Sliced,black
33379,Jelly,jelly
