id,name,general_name
15526,Melon Honey - * Bonus 20 Points M,various
15527,Protein-struck milk - milk's go,various
15529,"Chocolate - Lindor - Saturday, January 26th Only - Limit of 4 - $ 2.99 The rest of the week or by item outside limits",various
15532,Crunchy peanut butter,various
15535,Tissue Papers - Pack of 6 Boxes,various
15536,"Boneless fresh pork chops - center cut, ribbod, bbq",various
15541,Juices - Nutrisource,juice
15578,Frozen fruit - President's choice - See in-store variety,various
15575,Sliced grape bread,various
15572,Shampoo - See Varieties In Store,various
15569,Jam,various
15567,Cheese - Bocconcini,various
15485,Dessert Garniture - Shirriff,various
15566,Brewed Cod Bites - President's Choice,various
15457,Peanut Butter - All Natural,various
15455,Hygienic paper - original,various
15454,feta cheese,various
15598,Honey - President's Choice - See Varieties In Store,various
15612,Tissue Paper - Limit of 4 - $ 6.99 per additional item,various
15610,Hygienic buffers - Pearl,hygiene product
15604,Yogurt without lactose,yogurt
15602,Sliced charcuterie - see varieties in store,various
15601,Black Forest Smoked Ham Without Nitrite Sliced,various
15599,Wiper - Econo - View Varieties in store,various
15680,Nasal Vaporizer - Hydrasse,various
15450,Cocktail of vegetables,various
15686,Refrigerated fruit juice mix - Tropics - See in store varieties,juice
15592,Babies Bok Choy,various
15759,"Chips - Buy 2 and get free 1 salsa Tostitos (416-423 ml), worth $ 3",chip
15727,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
15739,Gassed source water,various
15740,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item,various
15613,Bleach,various
15615,Green peppers - from the United States,various
15618,Cheese - waterfowl,various
15622,Refrigerated orange juice,juice
15623,Ice Sweets - Drumstick - View Varieties in-store,various
15630,Sliced charcuterie - see varieties in store,various
15638,Yogurt - tubes - see varieties in store,yogurt
15640,Meal kit - see varieties in store,various
15641,Protein-struck milk - milk's go,various
15643,Whipped cream cheese - Philadelphia,various
15675,Iced sticks,various
15674,Grain Coffee - Mont-Royal Burn,various
15673,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
15672,Tissue Paper - Pack of 6 Boxes,various
15664,Sliced charcuterie - see varieties in store,various
15662,Antiperspirant - axis,various
15683,"Frozen Pizza - Rustico - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit",pizza
15741,Dip - Philadelphia,various
15752,Peanut Butter - Creamy and Light - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,various
15758,Peanut butter - crunchy - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bound,various
15708,fruit yogurt,yogurt
15448,Sliced charcuterie - see varieties in store,various
15446,Celery - the United States and / or Mexico - Category # 1,various
15459,Capillary Color - Natural Instincts,various
15398,Croissant,various
15594,"Capillary Products - Studio Line - Saturday, November 10th only - Limit of 4 - $ 7.99 The rest of the week or by article out of bounds",various
15691,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
15693,Red Potatoes - From Quebec - Canada No 1,various
15694,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m,sausage
15696,Frozen pizza - oven lift,pizza
15698,Whipped cream cheese - Philadelphia,various
15700,Cough lozenges,various
15707,Frozen fruit - President's choice - See in-store variety,various
15709,Ice Sweets - Drumstick - View Varieties in-store,various
15762,Chocolate and Hazelnut Spread - President's Choice,various
15712,Frozen Fish Sticks - See Varieties In Store,various
15713,Licorice,various
15716,Spread,various
15718,cheese without lactose,various
15719,Pizza Frozen Thin Crust - Stretched by hand,pizza
15720,Non-dairy drink with almonds - Almond Breeze,various
15724,Organic Red Cabbage - Quebec,various
15775,Cocktail of vegetables,various
15772,Delicatessen - See Varieties In stock,various
15764,Frozen Pastry - Toaster Strudel,various
15763,Frozen Cake - Deep'n Delicious,cake
23291,Peanut butter - all natural - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,various
23277,Blanching Blandes - 3D White Vivid,various
25510,Frozen Pizza - Giuseppe,pizza
25530,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various
25525,fisheries,various
25521,evaporated milk,various
25520,Baby baby toiletries,various
25518,Red Potatoes - From Quebec - Canada No 1,various
25513,Refrigerated dessert,various
25509,Miniature Carrots - United States - Category # 1,various
25504,Refrigerated fruit juice - see varieties in store,juice
25503,Chewing gum,various
25499,Ground Coffee - Max Boost,various
25495,Tortillate chips - President's choice,chip
25494,Red Potatoes - From Quebec - Canada No 1,various
25584,Frozen Oven Lift Pizza - See Varieties In Store,pizza
25583,Licorice,various
25562,Honey,various
25557,Ice Cream With Vanilla,various
25556,Soap breads - see varieties in store,various
25598,nectarines,various
25552,Red wine,various
25546,Black Forest Smoked Ham Without Nitrite Sliced,various
25545,Snack - Lunch Mate Stackers,various
25544,Sliced charcuterie - see varieties in store,various
25542,Spaghetti squash - the United States and / or Mexico,various
25535,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
25533,Apples Cortland A.C. - Du Québec - Canada of Fantasy,various
25549,Hygienic buffers - Pearl,hygiene product
25736,Pie - Artisan - See Varieties in store,various
25741,Antiperspirants - see varieties in store,various
25492,Biological Hass Lawyer - Mexico,various
25487,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,various
25613,Dietal drink,various
25651,Frozen Pizza - Giuseppe,pizza
25676,Sliced charcuterie - see varieties in store,various
25670,Licorice - NIBS - See Varieties in-store,various
25667,Rice,various
25666,tomatoes,various
25659,Pure honey,various
25653,Green Asparagus - Peru,various
25648,Underneath,various
25591,Eye Tracer - Infallible,various
25647,PEKOE orange tea in sachets,various
25642,Frozen breaded fish burgers,various
25640,Pepperes - Schneider's,various
25636,Sliced salami,various
25630,Alcoholic drink,various
25629,Cupcakes - See Varieties In Store,cake
25721,Biological sweet peppers - President's choice,various
25718,Pink salmon,various
25717,quinoa,various
25715,Gas Drink - Coke - See Varieties in Store - 50% off,various
25707,Beer - Mexico Beers - * Bonus 50 Points M,various
25706,360 ° toothbrush,various
25609,Apples Russet - Quebec - Canada of Fantasy - Best Awards of the Year,various
25705,Babies Bok Choy,various
25693,beets,various
25691,Snatcher,various
25686,Crackers - good grains,various
25685,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
25683,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
25681,Jam,various
25695,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,various
25728,Cornets,various
25602,Cream cheese icing - Philadelphia,various
25743,Mix of juice - Trop50,juice
25824,Fridges Ice - Popsicle,various
25825,Capillary Color - Excellence - See Varieties in-store,various
25751,Papaya,various
25910,Yogurt to drink - Yop - returns to 58 ¢ unity,yogurt
25745,Yogurt with fruit at the bottom - Activia - See in store varieties,yogurt
25746,Fresh stuffed pasta - $ 2 of economy,various
25747,Cranberry juice,juice
25748,cracker,various
25827,Peanut Butter - See Varieties In Store,various
25760,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
25779,spinach babies,various
25762,Colorful cabbage salad,various
25763,Frozen waffles - EGGO,various
25764,Vitamin C - 500 mg,various
25767,Panini rolls,various
25780,Sliced salami,various
25782,Licorice - NIBS - See Varieties in-store,various
25814,Chocolate Tablet - Swiss Classic - View Varieties in-store,various
25811,Red Potatoes - From Quebec - Canada No 1,various
25808,Shampoo - Fructis,various
25807,Disinfecting wipes,cleaning product
25806,"Peanut butter - creamy and light - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various
25805,Collagen - Original Formula,various
25781,Hygienic buffers - Pearl,hygiene product
25804,Bleach,various
25801,Crapaudine chicken - Packled vacuum - View varieties in store,various
25796,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
25793,Solar products,various
25787,Cheese Macaroni - Unnamed,various
25785,Chocolate,various
25783,Licorice - NIBS - See Varieties in-store,various
25802,Sliced charcuterie - see varieties in store,various
25773,Brewed Cod Bites - President's Choice,various
25817,Good burger without meat Veggie,various
25830,Meal Set - Mate Lunch - See Varieties In Store,various
25832,Chips - Unnamed,chip
25837,Cake glazing - luxury creamy,cake
25839,Chicken spread,various
25842,Instant Coffee - Taste's Choice - See Varieties In Store,various
25844,raspberry,various
25848,Mesclun (mixed lettuce),various
25849,Bread - From Italiano - See Varieties in-store,various
25852,Mid-Sweet Chocolate - Baker's,various
25854,All-purpose flour - Unnamed,various
25861,Cheese Macaroni - President's Choice,various
25869,Red Potatoes - From Quebec - Canada No 1,various
25872,Cheddar cheese,various
25903,Hygienic buffers - Pearl,hygiene product
25821,Fondue at Parmesan,various
25901,Acetaminophen - Regular 325 mg,various
25899,GASED SIGNAL WATER,various
25898,"Refrigerated orange juice, without pulps - limit of 4 - $ 3.49 per additional item",juice
25893,Wipes,cleaning product
25823,spinach babies,various
25885,Red Grapes without glitches - California - Category # 1,various
25879,Ice Cream With Vanilla,various
25878,Onions,various
25877,Hygienic buffers - Pearl,hygiene product
25876,cannelloni,various
25874,Rice,various
25822,Wooden surface cleaner,various
25623,Wiper - save at least $ 4.99,various
25610,mozzarella cheese,various
24649,Antisodorific or deodorant,various
25948,Fruit Drink - See Varieties In Store,various
26002,Frozen chicken bits,various
26006,Unparalleled drinks - Coca-Cola or Pepsi - Saturday 28 and Sunday 29 September only.- Limit of $ 4 - $ 4.49 per additional item - $ 4.99 The rest of the week,various
25959,Accompanying dish - Sidekicks,various
25956,Hot Dog breads,various
25952,Biscuits - Realfruit - View Varieties in store,various
25949,Dishwasher - View Varieties In store,various
25947,Ice Cream With Vanilla,various
25927,Disinfecting wipes,cleaning product
25946,Frozen Pancakes - EGGO - * Bonus 15 Points M,cake
25944,Fruit Juice - See Varieties in-store,juice
25938,Croissant paste,various
25936,Burgers - See Varieties in-store,various
25931,Organic red pepper - from Spain or Mexico,various
25999,Incontinence Towels - Discreet,various
25997,Layers - Buy 1 and get free 1 Huggies wet wipe box (64 one.) Worth $ 3.99.,various
25988,Milk 2% lactose-free,various
26017,"Refrigerated orange juice, with pulps - Pure premium - see varieties in store",juice
25987,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
25985,Frozen Cake - Deep'n Delicious - * Bonus 25 points,cake
25981,Cut Carrots (Cocktail) Organic,various
25980,Peanut butter - creamy and light - Saturday 11 and Sunday 12 May only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,various
25976,"White shrimp of the non-cooked Pacific with tail, delicate and frozen - size: 21-25 units / lb - $ 5 economy",various
25970,Training Panties - Goodnites,various
25965,Fruit Flavor Drink - See Varieties In Store,various
25986,Salt Salt in Sachets - Formula of Soothing Salts,various
26118,Licorice,various
26119,Air Purifier - FreshMatic,various
26122,Peanut Butter - Creamy Lightweight,various
26217,Cashew nut,various
25930,Chewing gum,various
25926,"Boneless fresh pork chops - center cut, ribbod, bbq",various
25908,Energy bars - Vector,bar
26060,Chocolate,various
26104,Green grapes without glitches - imported,various
26071,Ice Cream With Vanilla,various
26066,Cucumber without glitches - Quebec,cucumber
26062,Biological Hass Lawyer - Mexico,various
26055,Refrigerated cashew drink,various
25921,Pale tuna - Unnamed - See Varieties in store,various
26052,Chocolate and Hazelnut Spread - President's Choice,various
26047,Peanut Butter - Natural Crunchy - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various
26036,Croissant,various
26032,Gas Drink - Limit of 4 - $ 3.99 per additional item,various
26100,Biscuits - see varieties in store,various
26098,Hummus,various
26097,Capillary Color - Beautiful Color,various
26096,Ice Cream With Vanilla,various
26023,"chopped beef, skinny",various
26090,Water melon / watermelon,various
26084,Scented oil - save $ 1 more when buying 1 product with a good-discount in store,various
26082,Ice Cream - Real Cream - See Varieties In Store,various
26080,Frozen fruit - President's choice - See in-store variety,various
26079,Puré Foods for Babies - See Varieties in Store - Ordinary Price: $ 1.69,various
26076,Portions of frozen salmon,various
26088,Chips - Saturday 17 and Sunday 18 August only.- Limit of 4,chip
26113,Textile softening in leaves,various
26021,Grape bread with cinnamon - pom,various
26010,Acetaminophen - Regular 325 mg,various
25920,Capillary Products - Whole Blends - See Varieties in-store,various
26220,Foaming cleaner for the body,various
26221,Foundation - Ready Gorgeous Set,various
26223,Frozen Whipping Pack - Cool Whip,various
26131,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
26170,Sliced salami,various
26168,Toothbrush - Extra Clean - Saturday 3 and Sunday 4 November alone - Limit of 4 - 99 ¢ The rest of the week or by article out of bounds,various
25919,"Fruit snack - irresistible, wellness - Assortment without added sugar",various
26139,Pasta - Bistro - 50% discount,various
26126,Cats Food - Friskies - View Varieties in-store,various
26128,Biological sweet peppers - President's choice,various
26133,Licorice,various
26225,Organic Drink - President's Choice - See Varieties In-store,various
26134,Shampoo - See Varieties In Store,various
26138,tofu firm,various
26143,Mesclun (mixed lettuce),various
26165,Red Potatoes - From Quebec - Canada No 1,various
26152,Peanut Butter - All Natural,various
26155,Grated cheese - President's choice - limit of 4 - $ 4.99 per additional item,various
26199,quinoa,various
26196,Soap,various
26194,Peanut Butter - All Natural,various
26193,Garbage bags - see varieties in store,various
26192,Tortilla motton,various
26191,Frozen fruit - President's choice - See in-store variety,various
26169,Sliced charcuterie - see varieties in store,various
26187,Acetaminophen - Regular 325 mg,various
26184,Acetaminophen - Regular 325 mg,various
26181,Organic Drink - President's Choice - See Varieties In-store,various
26177,Mascara - Lash BLAST Active,various
26174,Pasta - Ancient Seeds - See Varieties In-store,various
26172,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,various
26185,Sweet and salty bars,bar
24654,Margarine - Traditional Tartinade,various
25915,Shower Gel - Ax,various
26157,Rice Basmati - * Bonus 20 points m,various
26158,Frozen vegetables - President's choice,various
26163,Frozen Breaded Chicken Chest Fries - Pub Style,various
26300,Licorice,various
26226,Yogurt - Activia - View Varieties in-store,yogurt
26227,Probiotic Yogurt to Drinking - Activia - See Varieties In Store,yogurt
26242,Licorice,various
26246,Chips - Puffs,chip
26252,Sauce,various
26254,Hygienic paper - Fluff,various
26255,Pepperoni Sliced - Amoré,various
26270,Toucher - Tiger - Saturday 28th and Sunday 29 September only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit,various
26307,Rouge delicious apples - from the United States,various
26301,Gnocchi to pan,various
26298,Pâté - See Varieties in store,various
26164,spinach babies,various
26296,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
26294,Iced tea,various
26216,Chocolate Eggs - Mini Eggs - Saturday 30th and Sunday March 31st - Limit of 4 - $ 7.99 The rest of the week or by article out of bound,various
26293,"chicken, thigh top, boned",various
26290,Frozen Pizza - Giuseppe,pizza
26287,Ice Coffee Syrup - Ice Java,various
26286,Yellow Asian Pear - China,various
26283,Chewing gum - 4 box packs,various
26282,Bar,bar
26280,Peanut Butter - All Natural,various
26292,Chocolate-hazelnut spread,various
26210,Fruit Drink - See Varieties In Store,various
26201,Accompanying dish - Side Kicks - See in store varieties,various
24652,Wind flights,various
23281,Yogurt Nature Bio,yogurt
23076,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds,various
23086,Green peppers - from the United States,various
23085,Organic Drink - President's Choice - See Varieties In-store,various
23082,Mined with ham,various
23081,"Rice Takers, Baby Biscotties - Baby Mum-Mum",various
23080,Cookies - Normandy,various
23079,Links 12 / 13x,various
23074,Biscuits - see varieties in store,various
23216,Frozen Fish Sticks - See Varieties In Store,various
23071,Jelly,various
23064,Ice Dessert - Classic - See Varieties In Store,various
23063,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
23062,Butter - Lactose Free,various
23060,Ground decaffeinated coffee,various
23137,Cheese - See Varieties In Store,various
23087,Madeleines,various
23088,MORTADELLE - Ordinary price: $ 3,various
23094,Treats for dogs,various
23098,Lunch,various
23134,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item,various
23133,Large frozen meals - President's choice - See variety in-store,various
23125,"Sachets tea - Saturday, June 16th alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bound",various
23124,Natural gas source water,various
23139,Chocolate and Hazelnut Spread - President's Choice,various
23122,Bouillon - Selection - See Varieties in-store,various
23116,Pork lanyard chops,various
23115,Refrigerated Beverage - Oasis Morning - See Varieties In Store,various
23106,fisheries,various
23103,Yogurt - Classical,yogurt
23102,paninis,various
23140,Dog Tapers - Beggin Strips,various
23202,"Boneless fresh pork chops - center cut, ribbod, bbq",various
23799,green cabbage,various
23164,Cereal - Life,various
23177,Yogurt - Source - See Varieties in-store,yogurt
23173,Pasta - See Varieties In stock,various
23170,Frozen waffles - EGGO,various
23168,Shampoo - See Varieties In Store,various
23166,Protein Bars - Special K,bar
23165,Mascara - Lash Blast - Saturday 1 September only - Limit of 4 - $ 7.99 The rest of the week or by article out of bounds,various
23161,Ice Sweets - Drumstick - View Varieties in-store,various
23190,Cookies - Small pleasures - see varieties in store,various
23156,Green peppers - from the United States - Pack of 4,various
23155,Cookies - Vital - View Varieties in store,various
23148,Frozen Farcie Crust Pizza,pizza
23147,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
23144,Meal Set - Stackers Lunch Mate,various
23410,Ice Dessert - Classic - See Varieties In Store,various
23178,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various
23180,Hygienic buffers - Pearl,hygiene product
23185,Cereal - Shredies,various
23215,Frozen Whole Duck - Brome Lake - Category A,various
23214,Frozen Field - Drumstick - View Varieties in-store,various
23212,Cookies - Normandy - See Varieties in store,various
23211,Rice - Quick & Good - View Varieties in store,various
23205,Licorice,various
23204,Ice Cream With Vanilla,various
23142,Jam - Smucker's,various
23198,Crispy Crackers - Special K,various
23194,Hygienic paper - Fluff,various
23192,Turkey Extra-Skinny Fresh - Save $ 4.60 / LB,various
23191,"Chips - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds",chip
23099,Raisin bread,various
23117,Kakis Vanilla,various
23219,cracker,various
23249,Peanut Butter - All Natural,various
23234,Black Forest Smoked Ham Without Nitrite Sliced,various
23236,Yogurt - 0% fat - see varieties in store,yogurt
23237,Instant Coffee - Nescafe - * 100 Points Bonus M for Buying 2,various
23241,Ice Sweets - Drumstick - View Varieties in-store,various
23248,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,various
23265,Bar,bar
23250,Cranberry Infused Water - PACT - See Varieties In stock,various
23220,Gruau - Fast,various
23254,"Peanut Butter - Natural Crunchy - Saturday 8th and Sunday December 9th, only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds",various
23256,feta cheese,various
23259,Liver block - View varieties in store,various
23262,Snatcher,various
23319,Nature Alps Goat Cheese,various
23322,Smoke chicken sausages,sausage
23233,Crackers - Crunchy Ritz and Thin,various
23230,Acetaminophen - Regular 325 mg,various
23243,Frozen Onion Washers - McCain,various
23413,Crunchy bars - Special K,bar
23270,Sugar tart with cream,various
23315,Baked pasta,various
23313,Frozen Cake - Deep'n Delicious,cake
23308,Frozen Pizza - Trabec,pizza
23304,Retouch-repeller - Nice'n Easy,various
23296,Gluten-Free Crustles - Crispy Minis - View Varieties In Store,various
23293,Frozen fruit - President's choice - See in-store variety,various
23271,Peanut Butter - See Varieties In Store,various
23292,Moisturizing lotion,various
23290,Cat Food - Friskies,various
23288,tortillas,various
23282,Instant Rice - See Varieties In Store,various
23323,Prosciutto,various
23385,Dishwasher - View Varieties In store,various
23372,Ice treats - Drumstick - See varieties and formats in store,various
23362,Feeding Textile in Leaves - See Varieties In Store,various
23226,Apples Granny Smith - Chile - Extra Fantasy Category,various
23329,Pasta for Won your frozen,various
23334,Licorice - NIBS - See Varieties in-store,various
23339,Biological Tomatoes in Cluster - Quebec,various
23341,Bleach,various
23347,Wiper - See Varieties in-store,various
23348,Lemons - from Spain and / or South Africa,various
23351,Frozen dinner - see varieties in store,various
23352,Mounted Coffee - Mont-Royal Burn,various
23357,Capillary products,various
23358,Cretons - Buy 2 and get the third for free for free,various
23360,Acetaminophen - Regular 325 mg,various
23363,Frozen Tour - Duo Package,various
23373,Pizza lift-au oven frozen,pizza
23369,tomato coulis,various
23407,Hygienic buffers - Pearl,hygiene product
23401,Deodorant,various
23400,feta cheese,various
23399,Frozen fruit - President's choice - See in-store variety,various
23395,Frozen waffles - EGGO,various
23328,Stuffed Pasta - See Varieties In Store,various
23392,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item,various
23377,Peanut Butter,various
23376,Frozen trench chicken breasts,various
23375,Licorice,various
23374,Iced tea,various
23414,Frozen Pizza - Slim and Crispy Crust - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item,pizza
23432,Organic tortilla moths,various
23455,Tissue Papers - Pack of 6 Boxes,various
23453,Organic Milk - President's Choice - See Varieties In-store,various
23452,Honey - McCormicks,various
23451,Evaporated Milk - Unnamed - Saturday 19th and Sunday 20 January Only - Limit of 4 - $ 1.49 The rest of the week or by article out of bounds,various
23440,Cheese Sticks - Ficello,various
23431,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,various
23514,Dog Supplements - See Varieties in Store,various
23430,Raspberry - Quebec or the United States,various
23427,360 ° toothbrush,various
23423,Dog Food - Dog Chow - * Bonus 30 Points M,various
23421,Mounted coffee - Traditional,various
23420,Peanut Butter - All Natural,various
23418,Acetaminophen - Regular 325 mg,various
23457,Iced tea,various
23508,canned salmon,various
23504,Sliced leeks - imported,various
23499,Mined with ham,various
23487,Salad Sauce - Miracle Whip,various
23485,Disinfecting wipes,cleaning product
23484,cracker,various
23516,Beer - Mexico Beers - * Bonus 50 Points M,various
23480,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
23474,Craquins - Breton Bites,various
23473,Cereal - Froot Loops,various
23472,Tart trim - Shirriff,various
23470,CRETONS - Pack of 2 boxes,various
23478,Refrigerated cookie dough,various
23417,Peppers - Bick's - View varieties in store - * Bonus 20 points m,various
23517,Deodorant - High Endurance,various
23668,Peanut Butter - Crunchy - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various
23545,Chocolate bars - M & M's,bar
23566,spinach babies,various
23565,Rice noodles,various
23563,Cats Food - Cat Chow - Save $ 1.50,various
23560,"Refrigerated orange juice, without orange pulps",juice
23557,Tomatoes,various
23554,Vegetable Cocktail - Garden Cocktail,various
23543,Cake glazing - luxury creamy,cake
23609,Instant Coffee - Taste's Choice - * Bonus 20 Points M,various
23541,Jam,various
23540,Smoothie icy bars - blue menu - see varieties in store,bar
23539,Wiper - Unnamed,various
23535,Cats Food - Cat Chow - Save $ 1.50,various
23569,Jelly,various
23572,Frozen fish fillets - Japd by the day - see varieties in store,various
23608,Ice Sweets - Drumstick - View Varieties in-store,various
23603,Instant noodles,various
23602,Chips - * Bonus 25 points M to the purchase of 2,chip
23601,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
23600,Wiper - Unnamed,various
23527,Hamburger breads - the big,various
23592,Yogurt - Classical,yogurt
23586,Acetaminophen - Regular 325 mg,various
23585,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item,various
23580,Tartiade or Marmalade - See Varieties in-store,various
23579,Peanut Butter,various
23576,Red Potatoes - From Quebec - Canada No 1,various
23574,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
23588,Disinfecting wipes,cleaning product
23612,Candy,various
23613,Jam - blue menu - see varieties in store,various
23617,Lozenges,various
23636,Red Potatoes - From Quebec - Canada No 1,various
23619,Disinfecting wipes,cleaning product
23622,"Chips - Saturday, July 13th only!- Limit of 4 - $ 4.49 The rest of the week or by item outside the limit",chip
23623,Licorice - NIBS - See Varieties in-store,various
23625,Frozen Pizza - Trabec,pizza
23630,Powder preparation for infants with omega - See in store varieties,various
23633,Litter for cats,various
23659,Tartenade with cookies - Speculoos,various
23727,Cheese - waterfowl,various
23637,Wipes,cleaning product
23643,Gas Drink - Coke - See Varieties in Store - 50% off,various
23644,Dishwasher - View Varieties In store,various
23649,"Jam, jelly, marmalade, spread",various
23634,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
23416,Instant Coffee - Taste's Choice - See Varieties In Store,various
23660,"Evaporated milk - Unnamed - Saturday 14 and Sunday, September 15th only.- Limit of 4 - 4/5 $ the rest of the week or by item outside limit",various
23662,Frozen waffles - EGGO,various
23715,Pure Liquid Egg Whites - Naturoeuf,various
23714,Sardines,various
23712,Grated mozzarella cheese,various
23709,Red Tomatoes of Organic Serre - Quebec,various
23697,Brunette Asian pears - from China - 50% discount,various
23696,Greenhouse orange peppers - Mexico and / or Spain and / or Honduras,various
23661,Yogurt,yogurt
23695,Foundation - Fit Me,various
23687,Sweet potatoes / sweet,various
23679,Disinfecting wipes,cleaning product
23672,wedge corn,various
23671,Refrigerated dessert,various
23670,Yogurt - Mediterranean,yogurt
23716,Scented Rice - See Varieties In Store,various
23719,Peanut Butter - Natural Crunchy - Saturday 4th and Sunday 5 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week,various
23722,White baguette or multigrain,various
23758,Organic Cortland Apples - Quebec,various
813,Cerear bars - Nutri-Grain - See in store varieties,bar
23732,Disinfecting wipes,cleaning product
23734,fisheries,various
23736,Cooked potators at the Marmite - The Choice of President,various
23737,"Chocolate - Lindor - Saturday, January 26th Only - Limit of 4 - $ 2.99 The rest of the week or by item outside limits",various
23746,"pork, gartes",various
23751,Flooded Pizza - Casa di Mama - View Varieties in store - Limit of 3 - Saturday 7 and Sunday 8 December only,pizza
23753,Chewing gum - 4 box packs,various
23757,Chips - Saturday 9th and Sunday November 10th only!Limit of 4,chip
23760,Treats for Dogs - Tarticking Slices,various
23774,Spread,various
23797,Ice Dessert - Classic - See Varieties In Store,various
23795,Crunchy peanut butter,various
23793,Protein Bars - Special K,bar
23792,Yogurt,yogurt
23785,Tea - Saturday 18th and Sunday 19 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week,various
23783,Chicken breast fries and popcorn,various
23726,Fondue at Parmesan,various
23782,Dish Liquid - Ultra Dawn - View Varieties in-store,various
23769,Spread,various
23765,Toothbrush - see varieties in store,various
23764,Spaceless jam added - see varieties in store,various
23763,CREAM 10%,various
23761,Cookies - Choco,various
10189,Creamy and sweet coffee,various
10176,raisin bread,various
10181,Frozen fish fillets - Select selected,various
27695,Frozen thin crust pizza - Casa di Mama,pizza
27623,Ice Cream With Vanilla,various
27625,Instant Coffee - Saturday 5th and Sunday January 6th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
27628,Tomatoes - Cirio - View varieties in store,various
27701,Biological Grape Tomatoes - Quebec,various
27697,Cookies - Maxi Fruits - See Varieties In Store,various
27696,Refrigerated Beverage - Oasis Morning - See Varieties In Store,various
27671,Fresh pork fillets - Under vacuum packaging,various
27687,Vegetables for soup - Quebec,various
