unique_id,name
21724,Cats Food - Cat Chow - * Bonus 35 Points M
28752,Cereal - qi'a - see varieties in store
16732,Dinner cheese macaroni
10441,Pieces of frozen breaded chicken thigh
9215,Pasta - See varieties in store - Lowest price of the year
15900,Cookies - Good Thins
29718,Salad Breads - POM
19929,Cheese spread - Cheez whiz
47006,Soybean Drink - Chocolate
21769,Vegetarian burgers
48199,Moisturizing lotion
38928,Milk 1% organic
2872,Crackers - Club - Buy 1 and get 500 points optimum
1447,Peanut Butter - Crunchy - Saturday 29 and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
26227,Probiotic Yogurt to Drinking - Activia - See Varieties In Store
44103,ketchup
34249,Cake glazing - see varieties in store
36076,Ribs of pork back - to taste from us
22533,Onions Vidalia
42741,Honey - The Honey Of Emilia
40867,Squares with oats - Lunch
32478,Hazelnut spreadsheet
41774,Candi-to and Zima Tomatoes - Mexico
48049,Tissue Paper - President's Choice
45019,Styling Products - See Variety In-Store - * Except: Expert Collection
28127,Capillary Color - Nice'n Easy
18941,Refrigerated fruit juice mix - Tropics - See in store varieties
33549,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras and / or the Dominican Republic
7376,"Peanut butter - crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
44676,Craquins - Assortment
13914,Frozen Chinese Mets - See Varieties In Store
42046,Sliced grape bread
27540,Melon Canary - Brazil
22419,"Coffee in K-Cup buckets - Thimothy's - Save $ 2 - * $ 14.99 without a coupon - 1 coupon limit by purchase, by customer"
12144,DORÉMI cheese (to grill)
35369,Lipstick - Superstay 24
32263,Refrigerated Organic Almond Drink - Almond Fresh
43802,Mandarins Halos - United States
18663,Meal Set - Mate Lunch
4087,Syrup - * Bonus 15 Points M
32780,Beer in ultra cans - Buy 2 crates and get $ 15 off your grocery basket
40775,Mini Bars - See Varieties In Store
4735,"Refrigerated orange juice, with pulps"
34909,Appetizer - see varieties in store
18670,Hygienic Towels - Radiant
45190,Cereal - Cheerios honey and walnuts
8730,Bagelwich
40233,Toothpaste - Maxfresh - Sunday 6th and Monday 7 October only
10232,Cooking Chocolate - Chipits - View Varieties In-store
594,Jelly Taste - Juicy Gels - View Varieties In Store
35740,Peanut butter - crunchy - Saturday 27 and Sunday 28 April only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds
33116,Frozen dessert - Classical - Sunday 6th and Monday 7 October only - Limit of 2 - $ 2.88 per additional item - $ 2.99 The rest of the week
22663,"Toothbrush - Extra Clean - Saturday, June 15 only.- limit of 4 - 99 ¢ the rest of the week or by item outside the limit."
33130,Bars - Muffin Max - Buy 5 selected units and save $ 2
11925,Cheese bar
22159,Peanut Butter - Creamy and Light - Saturday 19th and Sunday January 20th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
13650,Frozen chicken straps
38444,Mozzarelissima light cheese
45276,Frozen rolled puff pastry
10671,Tissue Paper - * Bonus 35 Points M
27248,Cupcakes - See Varieties In Store
42606,Fatty Crette - * Bonus 15 Points M
22944,Cookies - Grisbi - See Varieties In store
29213,Wiper - Unnamed - Limit of 6 - 99 ¢ By additional article
4206,Refrigerated Smoothie - See Varieties in-store
9521,Infused water drink and fruit juice - infusion - see in store varieties
29195,Sliced Cheese - Extra Cheddar
32389,Ice Sweets - Mini Drumstick
44419,Roman Lettue Hearts - United States - Package of 3
42920,"White eggs, Grade A, Gros Caliber - Saturday, October 19th only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
19726,"lactose-free cream, 35%"
32420,Cake icing - * Bonus 25 points M for 3
42881,Non-stick aluminum paper
41381,Lipstick - Rich Color
40708,K-Cup Coffee Buckets - President's Choice - See Varieties In Store
7129,Refrigerated orange juice - Premium
38308,Red Grapes without glitches - Peru and / or Chile and / or South Africa - Category # 1
38302,Rice - Natural Selection - See Varieties In Store
2866,Liver pate
35293,Rice - Quick & Good
21783,Chocolate bars - M & M's
31888,Frozen Treatments - Fuddsicle - See Varieties In-store
16990,Pipe opening - max
43565,Frozen fruits - Naturalia - See in store varieties
36418,Tissue Paper - The Choice of President - Limit of 6 - 89 ¢ By Additional Article
933,GASED SIGNAL WATER
26547,Sliced Fade Cheese Product - Extra Cheddar
8432,"Fresh pork chops - Duo packaging (3 ribs, 3 tips of swagger)"
34525,Crackers - Crisps
34991,Smoked sausages coated with frozen dough - $ 3 savings
2462,Frozen breaded chicken bits
45842,Rice ready to serve
2099,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit."
30820,Frozen meal - Michelina's - * Exception: Signature
30069,Smoked Meat from Montreal - Dunn's
13249,Workout underwear - Goodnites
17542,Fruit in Cup - Unnamed - See Varieties In Store
8714,Frozen fruit bars - see varieties in store
8269,Peanut Butter - Velouted - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
5385,Sale Salami - See Varieties In Store
48914,"Beef, roasted, high swirl"
33027,Eyeshadow - L'Oréal Paris
39886,Cooked rice
44202,Tea - President's Choice
37297,Yellow greenhouse peppers - Canada or imported
9155,Toothbrush - see varieties in store
30480,Nose Care - Hydrasse
9697,"Batteries - Saturday, August 31 only.- limit of 4 - $ 13.63 the rest of the week or by article out of limit"
1801,Mini frozen pizzas - Giuseppe
7147,Pasta - Unnamed - See Varieties In Store
23977,Wet langers
14523,Beer - Blanche de Chambly
29908,Instant Coffee - Gold
28965,Bars - Lucky Charms - View Varieties in-store
24558,Peanut butter - crunchy - Saturday 25th and Sunday 26 May only - limit of 4 - $ 4.99 the rest of the week or by item outside the limit.
22720,Sparkling drink - see varieties in store - * Bonus 30 points m
38297,Refrigerated fruit juice mix - Trop50 - See varieties in store - Limit of 4 - $ 3.99 per additional item
46755,Bars - Super Grain
22813,evaporated milk
44076,Tartinade - Buy 1 and get free 1 pack of Nutella & Go!(4 x 52 g) worth $ 5.79
13419,Coffee in Capsules T-Disc - Maxwell House
32915,Chocolate milk - Quebec
1188,Tissue Paper - Unnamed - Limit of 6 - 89 ¢ per additional item
30290,Preparation for Infants - See Varieties In Store
6291,Pizza Flooded thin crust - Casa di Mama - Limit of 4 - $ 3.99 per additional item
46565,Craquelins - Breton
44353,Candy without added sugar
13337,"Tissue Paper, 2 Thicknesses - Pack of 6 Boxes"
16097,Cheese bar - mozzarellissima
45954,Cat Litter - Tidy Cats - See Varieties In Store
674,Natural source water
11136,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
36057,Toilet paper - Essentials - See in store varieties
5115,Cake glazing - luxury creamy
9360,Fresh chicken pâté
45894,Pacne Tartlets - Granny's
10321,Frozen chicken fillets
42417,Tender bars - Fiber 1 - 25 miles as a bonus for the purchase of 3. - August 30 only!
22607,Chocolate - Thank you - See Varieties in store
40927,Soft Drinks - See Varieties In Store
86,"Hygienic paper - Original - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 5.99 the rest of the week or by article out of bounds"
20378,Frozen Putin Bites
12987,Coffee cream 35%
48038,Stick air purifier
18680,Peanut Butter - Crunchy - Saturday 19 and Sunday 20 January alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
48476,Organic Rice Drink - Natur-A
9387,Red Sweet Peppers of Fields - Quebec
46671,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item
47136,Tomatoes - Irresistibles Wellness - See Varieties in-store
22218,Organic Nantes Carrots - Quebec
10899,Sachet tea - See varieties in store - Buy 1 and get 500 points optimum
47444,"Frozen meal - irresistibles, wellness - see varieties in store"
3388,Lard
20589,Butter - $ 2.99 Price for Optimum PC Members from September 19th to 21st
18848,"Toothbrush - Extra Clean - Saturday 14 and Sunday, September 15th only.- limit of 4 - 99 ¢ per additional article"
11156,Baby lotion
42269,Cheese - P'tit Québec - View Varieties in store
39681,"chicken, thighs, boned"
31292,But
41137,RECHARGES OF POSTS - Duster - See in store varieties
34450,Small Red Potatoes - From Quebec
33100,"White shrimp of the non-cooked Pacific, with tail, delicate and frozen - size: 21-25 units / lb - $ 3 in economy"
35988,Refrigerated cranberry cocktail - limit of 4 - $ 3.49 per additional item
14979,Shortening
19333,Cheese Sticks - See Varieties In Store
23012,Boneless Palette Low Roast - from Beef Canada AA or a higher category or USDA SELECT
20125,Fresh rainbow trout fillets
36127,Frozen waffles - Mini
9592,Biscuits - Market Delights - See Varieties in-store
11295,Brie - Alexis de Portneuf - See Varieties in-store - Lowest price of the year
11519,Grated mozzarella cheese
19882,Organic pineapple
19257,Beans - * bonus 25 points m with the purchase of 4
5082,Sugar Free Ice Cream - Chapman's
23291,Peanut butter - all natural - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.
44413,Granola cereals
15414,Shitake mushrooms
37917,Mineral water
37829,Granola square bars
2726,Wiper - Green - Saturday 1 September only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit
15450,Cocktail of vegetables
25849,Bread - From Italiano - See Varieties in-store
375,Blush - Cheekers
23125,"Sachets tea - Saturday, June 16th alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bound"
33772,"Chips - Saturday 14 and Sunday, September 15th only.- Limit of 4"
13256,"White Eggs, Category A - Saturday 5th and Sunday 7 October Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
41248,"White Eggs, Gros Caliber - Burnbrae"
9462,"Prosciutto, Antipasto, Salami, Coppa - View Varieties in-store"
25718,Pink salmon
21582,"Sliced bread, gluten free, frozen - Udi's"
31328,Vegetables - * Bonus 15 Points M
41764,Batteries - * Includes $ 1 eco-fresh
7907,Tuna cubes for frozen poker bowl
16632,Creamy peanut butter - all natural
16921,radish
5293,Honey - Naturalia
10030,Cakes - See Varieties In Store
33249,Organics Baby Food - See Varieties In Store
15122,Coffee Supplies - See Varieties In Store
16781,"Fully cooked pork back ribs, frozen - to taste us - see varieties in store"
47767,Pink Lady Apples - United States - Extra Category of Fantasy
43026,"Panated fish fillets, frozen - $ 4 savings"
12418,Chicken Tournedos with Frozen Bacon - $ 3 Discount for Buying 2 products at $ 10 or $ 15
3120,Toothpaste - Fresh Menth
29833,Organic Green Grapes without glitches - the United States
1405,Frozen Pizza - Giuseppe Thin Crust
29466,Cocktail - See Varieties In Store
1804,Beer
13452,Lince-Mouth - Classical
24750,Mortadelle
33466,"Chips - Saturday 4th and Sunday, January 5th only - Limit of 4"
16525,Delicious yellow apples - from the United States - Extra Category of Fantasy
43641,Organic Food for Baby - * Bonus 15 Points M for Buying 2
4001,Beef for Chinese melting
1004,Flavored Water - Splash
37283,Chips - Saturday 11 and Sunday 12 May only.- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.
16846,iced dessert
40648,Soap Pads - * $ 1.99 for Optimum PC Members
47018,Retouch-Research - Retouch-Research
16837,Bartlett pears - from Argentina - Extra Category of Fantasy
2531,blue cheese
27240,Turkey - Natural Selections
24205,Pasta - Smart - * Bonus 25 Points M In purchase of 3
45865,Traditional cabbage salad
44989,Cake - see varieties in store
24253,"veal, liver"
23076,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds
20050,Lactose-free milk
39628,Greek Yogurt Bar - President's Choice - See Varieties In Store
38880,Peanut Butter - All Natural - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
35851,Potato Quarters Cooked at the Marmite - Kettle Style
36881,"Chocolate treatments - Nestlé, March, Cadbury or Hershey's - See Varieties in-store"
11493,Tomatoes - Cirio - View varieties in store
42287,Hygienic Towels - Ultra Thin
35200,"Meal replacement - Saturday 18 and Sunday, May 19th only.- limit of 4 - $ 10.99 the rest of the week or by item outside the limit"
17836,Grated cheese - Parmesan or Romano
35825,Mini peppers / peppers
21077,Protein bite - Vector
1929,Apples Spartan - Quebec
13549,D & LSQUO ham; formerly smoked sliced
35845,melons
33184,Breads - Brizzolio
45765,whole chickens
12784,Meal replacement - Vector
35328,Frozen pizza - thin and crisp - see varieties in store
16669,McIntosh Apples - Quebec
274,Liquid laundry detergent
13318,Seke pears - from the United States
6647,Tissue Paper - Saturday 3 and Sunday 4 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
33002,Fuji Apples - Washington - Extra Category of Fantasy
49674,Refrigerated fruit juice
34851,Crisp chopsticks
23687,Sweet potatoes / sweet
17501,Fresh pork fillets
31869,"Hygienic paper - Saturday, November 10th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds"
5323,Collation & Go!
20475,Top of boned chicken thighs - * Bonus 35 points m
29046,Beer in cans light - save $ 11 when buying 2 crates
48395,Antiperspirant
23226,Apples Granny Smith - Chile - Extra Fantasy Category
41539,Roman baby salad - from Quebec
10273,Green Greater Peppers - Quebec
42134,lasagna
24362,Peanut Butter - Crunchy - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
34230,"charcuterie, sausages with lunch"
2186,Grain Coffee - St-Denis Burn
6460,Tortillas
1076,"Boneless, skinless chicken breasts"
405,Toilet paper
27356,Green onions - from Quebec
19180,Yogurt - tubes - see varieties in store
17994,Biological tomatoes
4447,Styling Products - See Varieties In Store
972,Toothpaste - Pronary
11380,Frozen Dinner - Bistro Crustini
16753,Bagel Cocks
46087,Leaves radish - Mexico
30604,"Gas Drink - Saturday, August 3 only!- limit of 4 - $ 3.49 the rest of the week or by article out of bounds"
30036,Hot Cereal - Wheat Cream
9277,Flooded Pizza - Rustico - Saturday 29 and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item
40255,Coffee Beverage - See Varieties In Store
758,Iced sticks
14087,Chocolate Grains - Chipits - See Varieties In Store
29020,Homogenized milk 3.25% - Purfiltr
30309,Mascara - Super Sizer Big Curl
24107,"Frozen Pizza - Ristorante - Saturday 4th and Sunday, January 5th, only - Limit of 3"
10479,Frozen millefeuille
16502,Mascara - Volume'Express
29304,Grated Cheese - P'tit Quebec - * Bonus 30 Points M
17878,Dried Sausons - See Varieties In Store
25043,Hummus
28004,garlic
22123,Tea - Oven O'Clock
28615,Frozen orange juice
15487,Face Cleaner - L'Oréal Paris
15455,Hygienic paper - original
19894,"Meal Substitute - Enlive - Saturday, November 16th Only - Limit of 4 - $ 10.99 The rest of the week or by article out of bound"
26017,"Refrigerated orange juice, with pulps - Pure premium - see varieties in store"
43459,Frozen thin crust pizza - Ristorante
6356,Marmalade - * Bonus 15 Points M
39116,Thin and crispy crusting pizza frozen - see varieties in store
39002,Naan bread round with original flavor
8923,Marmalade
158,Beer - $ 96 Discount for 2 Caisses
47144,Cooler - See Varieties In Store
3944,Tea in sachets - see varieties in store
41714,Caramel spread - see varieties in store
16566,"Coffee in Capsules T-Disc - Black Map - From Thursday 3 to Sunday, October 6th - $ 5.99 The Rest of the Week"
10054,Soup Mix - Cup-a-Soup
6232,"White Eggs, Category A - Saturday 18 and Sunday 19 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.69 The rest of the week"
41385,Frozen rissolored potato sticks
30574,Basmati rice
37291,Fruit Flavor Snack - See Varieties In Store
10835,"White shrimp of the non-cooked Pacific with tail, delicated, easy to pearl and frozen - size: 21-25 units / lb"
22695,Organic Food for Baby Sachets - President's Choice
1351,100% pure maple syrup - President's choice
41366,Frozen Thai Shrimp - $ 4 Economy
40261,Frozen frozen tea
26138,tofu firm
30066,Gluten-free energy bar
458,Pepperoni sliced
26633,Chocolate treatments - Saturday 18 and Sunday 19 August only - Limit of 4 - $ 8.99 The rest of the week or by article out of bound
37250,Candy - Werther's
15920,Frozen Meal - Bistro Crustini
3276,Hearts of Romaine Lettuce - Quebec - 50% discount
35365,"Beef, Burgundian melted cubes"
42824,Peanut Butter - * Bonus 20 Points M
7063,Grain Coffee - Domain
2795,Beef broth
31190,Cakes
34318,Peanut Butter - Crunchy - Saturday 15 and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
14727,Limes / Green Lemons
39680,White Eggs - Poule Free - Gros Caliber
22597,Frozen breaded chicken nuggets - pub style - limit of 4 - $ 7.49 per additional item
33354,Tortilla chips
31572,Pluns - Spain
29610,Cocoa - Fry's
22654,Redenbacher's blown corn
7099,Buffered Corn - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 4.29 The rest of the week or by article out of bound
32467,"Toothpaste - MaxFris - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
2397,Ice sugar / powder
12513,Frozen fries potatoes - Unnamed
16659,Peanut Butter - Creamy - Saturday 15th and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
39550,Antiperspirant or Deodorant - Speed Stick - Buy 1 and get 500 points optimum
837,"milk, no lactose"
5616,Cream - See Varieties In Store
36561,Body Cleaner - Men Care
49053,Peanut Butter - Creamy - Saturday 2 and Sunday February 3rd - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
29393,Coffee beans
29695,Cafe in capsules
4564,Shampoo
40954,Cream 10% - Ultra'creme
4637,Hygienic paper - limit of 4 - $ 5.99 per additional item
43892,Continuous action bowl cleaner
44274,Oil Air Purifier - * Bonus 45 Points M
41534,Long-grained rice
422,Bologna
46194,Acetaminophen - Sinus extra-strong
12805,Sliced melted cheese product - Singles - See in store varieties
14960,Black grapes without glitches - United States - Category # 1
17209,Tartlets - Granny's - Save $ 1.49
43967,BETTERAVES - Du Québec - Canada No 1
3260,Revitalizing
23955,Liquid Laundry Detergent - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
812,Hazelnut spreads & go
21249,"Liquid Laundry Detergent - Saturday, April 13th Only - Limit of 4 - $ 5.99 per additional item"
12932,Baby snack - see varieties in store
48190,Rice - Bistro Express
15467,"Beef, Tournedos"
48781,Iceberg lettuce - the United States and / or Mexico - Category # 1 - returns to $ 1.22 / unit
40042,Frozen or thawed tuna darne
3274,Garden salad - from the United States
21656,Roasted and ground coffee - President's choice - See variety in-store
29274,Fishfish fillets in frozen paste or breaded - See in store varieties
27464,Tortilla
29700,Beer in cans - Buy 2 crates and get $ 15 off your grocery basket
20622,Cereal - Shreddies - 50% off
9049,Iced dessert
16432,Bars - Chocomax - * Bonus 25 Points M In purchase of 2
13679,Frozen meal - Michelina's - * Except Signature
21454,Tissue Paper - Unnamed
16052,"Ice Cream - True Cream - Buy 2 and Get 1 Gaudet Tart (500 g), $ 2.99 worth $ 2.99"
1700,Multivitamins - Men 50+
20708,Extra lean chopped turkey
28684,Margarine - Pro-Activ
7969,Laundry Detergent in Capsules - Flings
28921,Pasta - Harvest Health - 50% off
5823,Mushroom Broth - Campbell's
975,"Soup Mix - Cup-A-Soup - Saturday, April 13th Only - Limit of 4 - $ 1.49 per additional item"
4287,Craquelins - Breton - See Varieties In stock
40251,White Eggs Omega-3 Wellness - Gros Caliber
23036,"Liquid Washer, -40 ℃ - Cash of 4 cans - Come back to 1.5 $ unity"
18609,"Beef, Roast, Pointe de Sirlonge"
45682,"Frozen breaded chicken fillets - Buy 6 and get 1 coastal pork box the cage (585 g), worth $ 9.99"
43406,Cereal - Captain Cerouche - 50% discount
2670,Pizza frozen oven lift - Giuseppe - See in store varieties
23840,Pipeline
42153,Tissue Paper - President's Choice - Pack of 6 Boxes
31337,"Refrigerated fruit juice - irresistible, wellness - see varieties in store"
9287,Capillary Products - Ever
43681,Sorbet - Chapman's
8532,pistaches in fair
26462,Frozen Cheese Cake - Unnamed - See Varieties In Store
40023,"Frozen chicken breast strips - from Thursday, 22 to Sunday, November 25th, only - the rest of the week $ 6.99"
15604,Yogurt without lactose
36997,Mounted coffee - McCafé
23015,"pork, chops, boned"
2176,Hot Dog bread
1616,Smoked sausages coated with frozen dough
26314,Honey - see varieties in store
3682,"Red or white wine - Marquis de Méricourt, Caballero, Toro Loco, Everyday, Torrao, Revolution, Greystone Park - Save $ 5"
34565,"Soup mix - Cup-a-Soup - Saturday, August 31 only.- Limit of 4 - 4/5 $ the rest of the week or by item outside limit"
22008,Beer Rebel India Pale Ale
21053,Vol-wind - save $ 1.50
10467,Revitalizer - Fructis
22204,Chicken flakes
48762,Organic grapes
12455,Velvety
32777,Peanut butter - See varieties in store - save 50 ¢ with a good-discount in store
41218,Slimcised turkey - $ 1.72 of economy
14309,Frozen tempura shrimp
22989,Salmon Sockeye Wild Pacific
41729,"Frozen chicken breast straps - Premium - Buy 1 and get free 1 Maple Leaf Precooked Bacon Box (65 g), worth $ 6.99"
4388,Ice Dessert - Classical - Limit of 4 - $ 3.49 per additional item
16281,Capillary color
31955,"Eaglefin, net"
10224,Red Tomatoes of Serre - Quebec - Canada No. 1
34615,Toucher - Tiger - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
19890,Cookies - Whippet Minis
37022,Dry spare lines
41700,Mix of fruit juice - see varieties in store
20483,Cream - Soft
16338,Instant snack - see varieties in store - * Bonus 10 points M
8208,Acetaminophen - Fast action
33655,Buffered corn - Saturday 6th and Sunday July 7th only!- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.
3057,Acetaminophen - Quick Action Capsules
4473,Flowing turkey straps
10723,Frozen Texan Pork Back Côtes
46168,Wipes - Saturday 6th and Sunday July 7th only!
15279,Corn syrup - see varieties in store
9243,Cereal
30265,Bars - Vital
24890,Fresh pork side ribs
36024,Cereal - Corn Pops
36486,Ciabatta
15356,Flooded Pizza - Casa Di Mama - Saturday 7th and Sunday 8 July Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
21128,Gum - See Varieties In Store
27676,chopsticks
33194,Brie Double Cream - President's Choice
34270,Iced bars
20540,Wafers - quadratini - * bonus 15 points m
31564,"Buffered corn - Saturday 13th and Sunday, October 14th only - Limit of 4"
46453,Ice Cream - President's Choice - See Varieties In Store
19600,Dog Tapers - Good Mornings
5327,Mascara - Sensational Lash
48579,Scented candle - Life Scents
43465,"Peanut Butter - Creamy and Light - Saturday 27 and Sunday, October 28th only - Limit of 4 - $ 4.99 The rest of the week or by item outside limits"
19488,Cherries - the United States and / or Canada - Category # 1
28808,Lessen Stainting - See Varieties In Store
43924,Toothbrush - Extra Clean - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit
37971,Bologna - View varieties in store - 55% off
23649,"Jam, jelly, marmalade, spread"
5537,canned sardines
36802,Cheese - 50% discount
9009,"shrimp, small, cooked"
18434,Peanut Butter - Creamy - Saturday 27 and Sunday 28 October only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
35669,Faulty Cheese Tartin - Cheez Whiz
29830,Butter - see varieties in store
13512,Accompanying dish - Express Bistro - See in store varieties
97,Drink - See Varieties In stock
49004,Chocolate - See Varieties In Store
7787,Rice - Express Bistro - See Varieties In Store
5922,Peanut Butter - Unnamed
47011,Cheese - Ricotta
5542,Automatic Vaporizer - See Varieties In Store
14212,Salmon Cube for Tartar - Sushi at Home
14976,PUDING AT SOYA
17506,Tomatoes - Irresistible Wellness
6721,rocket
27052,Paste
48825,Fresh chicken - * Bonus 15 points M
41544,Bathroom cleaner - see varieties in store
18918,Towel - Tuff
21771,Toothbrush - Extra Clean - Saturday 21 and Sunday December 22th only!- Limit of 4 - $ 1.99 per additional item
39796,Creamy Organic Soy Preparation
47089,Instant Snack - * Bonus 10 Points M
48868,User protector U - * Bonus 35 points M to the purchase of 2
10993,Wooden surface cleaner
5134,Frozen Crispy Calmars - Salt Pepper
31639,Hygienic Towels - Infinity
16607,Chocolate bars - Pack of 4
43621,Cheese - Allegro
28851,Ice Cream - Spirits
7911,Bagels - POM
2675,Hygienic buffers - Gentle Glide
9614,Yogurt - see varieties in store
17194,Vegetables - * Except: Mushrooms
18473,Capillary Color - Preference - See Varieties In Store
33724,Beer in Cantes - Original Draught - * 50 Points Bonus M
46802,Selected Solar Products - Umbrella
35510,"Yogurt Balkan - Original - Buy 1 and get free 1 pack of Ficello cheese sticks (8 x 21 g), worth $ 2.99"
5621,Campagnetic vinaigrette
11475,Ground coffee - * bonus 45 points m
17886,Frozen Pastry - Toaster Strudel - * Bonus 15 Points M
37455,Fruit drink
1725,organic milk
14608,Snack bags - Unnamed - Ordinary price: $ 2
20518,"Coffee in K-Cup buckets - Thimothy's - Buy in-2 and get a free box of 12 Capsules K-Cup Burn Mount Royal, worth $ 8.99"
27858,Leeks in slices - from Quebec
21627,White Wine Italy
5764,Pasta - Supergreens - View Varieties in store
21488,Acetaminophen - Complete
33791,Frozen Pizza - Giuseppe Lift Au-Oven
46643,"Batteries - Saturday 8 and Sunday, February 9th only!- Limit of 4 - $ 15.95 per additional item - $ 15.95 The rest of the week"
3884,Hazelnut spread and chocolate
31523,Pepperoni tube - Unnamed
18625,Training panties - Pull-UPS - Sizes: 2T-5T
6182,Roman Lettuce - Quebec
21655,Margarine - Health Attitude
9759,White baguette or whole wheat - * cooked in store
5620,Fresh teaser
3358,Organic soybean
27746,Chocolates - See Varieties In Store
30972,Gluten-free food pasta
7131,basmati rice
43265,Toothbrush - Maxfresh - Saturday 1 and Sunday December 2nd - Limit of 6 - $ 2.19 The rest of the week or by article out of bounds
42383,Organic cauliflower - United States - Category # 1
17425,Flooded soup - View varieties in store - $ 2 of economy
2663,hamburger bread
228,brie cheese
28952,Milkshake
7510,Antiperspirant or Deodorant - Speed Stick
1200,Chocolate - Large
13949,Ice cream bars
30777,Wiper - save at least $ 4.99
11816,Mini bars
14058,sour cream
38475,Frozen Meal - O 'Sole Mio - See Varieties In Store
24860,Cocktail of Vegetables - Garden Cocktail
22237,Tartiade - * Bonus 10 Points M
14113,Disinfecting lavans
41596,Stuffed pasta
15008,"Big White Eggs, Grade A - Saturday 1 and Sunday December 2nd - Limit of 2 - $ 2.49 The rest of the week or by article out of bound"
48094,French Bifteck - See Varieties In Store
48034,Pepperoni - Unnamed
24369,Bars - Brownie Max
28733,Cookies - Celebration - Saturday 19th and Sunday 20 January only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound
39799,Hummus - President's Choice - See Varieties In Store
8929,Cereals - See Varieties In store
10121,Tender Bars - Choco Max
3098,Mounted coffee - President's choice
19437,Milk 1% - Lactose-free
25108,Fruit bowls - see varieties in store
25499,Ground Coffee - Max Boost
14874,Revitalizer - Hair Expertise
18147,Fat Red Mango - Mexico
28543,Peanut Butter - Creamy and Light - Saturday 13 and Sunday 14 October only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
42315,"Hygienic paper - VELOUR - Saturday 21 and Sunday, December 22 only!- Limit of 4 - $ 5.99 per additional item"
40961,Pasta bow - O 'Sole Mio - Buy 1 and get the second second
7936,Leeks - from France and / or Belgium
10499,Cake mix - see varieties in store
28687,"salmon, darnes, fresh"
48455,SURE CREAM - 50% OFF
41096,Styling Products - Stylista
38090,Rice - Natural Selection
29923,Liquid Laundry Detergent - See Varieties In Store
3529,Handkerchief paper
10212,Liquid soap recharge
46786,Refrigerated fruit juice - Essentials
3479,Body Cleaner - Clean
35750,Refrigerated fruit juice - Nature Collection - See Varieties In Store
40670,Beer in cans - Buy 1 box and Provigo will pay the equivalent of the taxes and the setpoint ($ 7.04).
31087,Cereals - Go Lean
47862,Freshmatic recharge
21511,Frozen chicken breast fries
13988,Eye Pencil - Color Show Khol
36214,Toothpaste - Optic White - View Varieties in-store
40618,Coffee in Capsules T-DISC - see varieties in store
9285,Bars - Vector
21914,Fries of frozen chicken breasts
47223,Vitaminated Water - GLACEAU - See Varieties in-store
8076,Squash - From Quebec - See Varieties in-store
31610,Meal Set - Lunch Mate Stackers - See Varieties In-store
9647,Dinner - Original
30365,Fillet of fresh aiglefin
34456,Yogurt with probiotics
184,Ultra Gentle Hygienic Paper - President's Choice
