unique_id,name,category
32420,Cake icing - * Bonus 25 points M for 3,Cake
42881,Non-stick aluminum paper,Aluminum Paper
41381,Lipstick - Rich Color,Personal Care
40708,K-Cup Coffee Buckets - President's Choice - See Varieties In Store,Coffee
7129,Refrigerated orange juice - Premium,Juices
38308,Red Grapes without glitches - Peru and / or Chile and / or South Africa - Category # 1,Grapes
38302,Rice - Natural Selection - See Varieties In Store,Rice
2866,Liver pate,Liver
35293,Rice - Quick & Good,Rice
21783,Chocolate bars - M & M's,Chocolates
31888,Frozen Treatments - Fuddsicle - See Varieties In-store,Frozen Treatments
16990,Pipe opening - max,Pipe opening
43565,Frozen fruits - Naturalia - See in store varieties,Frozen fruits
36418,Tissue Paper - The Choice of President - Limit of 6 - 89 ¢ By Additional Article,Tissue Paper
933,GASED SIGNAL WATER,Water
26547,Sliced Fade Cheese Product - Extra Cheddar,Cheese
8432,"Fresh pork chops - Duo packaging (3 ribs, 3 tips of swagger)",Pork
34525,Crackers - Crisps,Crackers
34991,Smoked sausages coated with frozen dough - $ 3 savings,Sausages
2462,Frozen breaded chicken bits,Frozen Chicken
45842,Rice ready to serve,Rice
2099,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",Hygienic paper
30820,Frozen meal - Michelina's - * Exception: Signature,Frozen meal
30069,Smoked Meat from Montreal - Dunn's,Meat
13249,Workout underwear - Goodnites,Workout underwear
17542,Fruit in Cup - Unnamed - See Varieties In Store,Fruits
8714,Frozen fruit bars - see varieties in store,Bars
8269,Peanut Butter - Velouted - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
5385,Sale Salami - See Varieties In Store,Fish
48914,"Beef, roasted, high swirl",Beef
33027,Eyeshadow - L'Oréal Paris,Personal Care
39886,Cooked rice,Rice
44202,Tea - President's Choice,Tea
37297,Yellow greenhouse peppers - Canada or imported,Peppers
9155,Toothbrush - see varieties in store,Toothbrush
30480,Nose Care - Hydrasse,Medicine
9697,"Batteries - Saturday, August 31 only.- limit of 4 - $ 13.63 the rest of the week or by article out of limit",Batteries
1801,Mini frozen pizzas - Giuseppe,Frozen Pizza
7147,Pasta - Unnamed - See Varieties In Store,Pasta
23977,Wet langers,Water
14523,Beer - Blanche de Chambly,Beer
29908,Instant Coffee - Gold,Coffee
28965,Bars - Lucky Charms - View Varieties in-store,Bars
24558,Peanut butter - crunchy - Saturday 25th and Sunday 26 May only - limit of 4 - $ 4.99 the rest of the week or by item outside the limit.,Peanut butter
22720,Sparkling drink - see varieties in store - * Bonus 30 points m,Water
38297,Refrigerated fruit juice mix - Trop50 - See varieties in store - Limit of 4 - $ 3.99 per additional item,Juices
46755,Bars - Super Grain,Bars
22813,evaporated milk,Milk
44076,Tartinade - Buy 1 and get free 1 pack of Nutella & Go!(4 x 52 g) worth $ 5.79,Spread
13419,Coffee in Capsules T-Disc - Maxwell House,Coffee
32915,Chocolate milk - Quebec,Chocolate milk
1188,Tissue Paper - Unnamed - Limit of 6 - 89 ¢ per additional item,Tissue Paper
30290,Preparation for Infants - See Varieties In Store,Baby Food
6291,Pizza Flooded thin crust - Casa di Mama - Limit of 4 - $ 3.99 per additional item,Pizza
46565,Craquelins - Breton,Bread
44353,Candy without added sugar,Candy
13337,"Tissue Paper, 2 Thicknesses - Pack of 6 Boxes",Tissue Paper
16097,Cheese - mozzarellissima,Cheese
45954,Cat Litter - Tidy Cats - See Varieties In Store,Cat Litter
674,Natural source water,Water
11136,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Coffee
36057,Toilet paper - Essentials - See in store varieties,Toilet paper
5115,Cake glazing - luxury creamy,Cake
9360,Fresh chicken pâté,Chicken
45894,Pacne Tartlets - Granny's,Bread
10321,Frozen chicken fillets,Frozen Chicken
42417,Tender bars - Fiber 1 - 25 miles as a bonus for the purchase of 3. - August 30 only!,Bars
22607,Chocolate - Thank you - See Varieties in store,Chocolates
40927,Soft Drinks - See Varieties In Store,Drinks
86,"Hygienic paper - Original - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 5.99 the rest of the week or by article out of bounds",Hygienic paper
20378,Frozen Putin Bites,Snacks
12987,Coffee cream 35%,Coffee
48038,Stick air purifier,Air Purifier
18680,Peanut Butter - Crunchy - Saturday 19 and Sunday 20 January alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
48476,Organic Rice Drink - Natur-A,Drinks
9387,Red Sweet Peppers of Fields - Quebec,Peppers
46671,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,Dessert 
47136,Tomatoes - Irresistibles Wellness - See Varieties in-store,Tomatoes
22218,Organic Nantes Carrots - Quebec,Carrots
10899,Sachet tea - See varieties in store - Buy 1 and get 500 points optimum,Tea
47444,"Frozen meal - irresistibles, wellness - see varieties in store",Frozen meal
3388,Lard,Pork
20589,Butter - $ 2.99 Price for Optimum PC Members from September 19th to 21st,Butter
18848,"Toothbrush - Extra Clean - Saturday 14 and Sunday, September 15th only.- limit of 4 - 99 ¢ per additional article",Toothbrush
11156,Baby lotion,Baby Product
42269,Cheese - P'tit Québec - View Varieties in store,Cheese
39681,"chicken, thighs, boned",chicken
31292,But,Butter
41137,RECHARGES OF POSTS - Duster - See in store varieties,Cheese
34450,Small Red Potatoes - From Quebec,Potatoes
33100,"White shrimp of the non-cooked Pacific, with tail, delicate and frozen - size: 21-25 units / lb - $ 3 in economy",Shrimp
35988,Refrigerated cranberry cocktail - limit of 4 - $ 3.49 per additional item,Juices
14979,Shortening,Potatoes
19333,Cheese Sticks - See Varieties In Store,Cheese
23012,Boneless Palette Low Roast - from Beef Canada AA or a higher category or USDA SELECT,Beef
20125,Fresh rainbow trout fillets,Fish
36127,Frozen waffles - Mini,Waffles
9592,Biscuits - Market Delights - See Varieties in-store,Biscuits
11295,Brie - Alexis de Portneuf - See Varieties in-store - Lowest price of the year,Brie
11519,Grated mozzarella cheese,Cheese
19882,Organic pineapple,Pineapple
19257,Beans - * bonus 25 points m with the purchase of 4,Beans
5082,Sugar Free Ice Cream - Chapman's,Ice Cream
23291,Peanut butter - all natural - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,Peanut butter
44413,Granola cereals,Cereals
15414,Shitake mushrooms,Mushrooms
37917,Mineral water,Water
37829,Granola square bars,Bars
2726,Wiper - Green - Saturday 1 September only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit,Wiper
15450,Cocktail of vegetables,Juices
25849,Bread - From Italiano - See Varieties in-store,Bread
375,Blush - Cheekers,Personal Care
23125,"Sachets tea - Saturday, June 16th alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bound",Tea
33772,"Chips - Saturday 14 and Sunday, September 15th only.- Limit of 4",Chips
13256,"White Eggs, Category A - Saturday 5th and Sunday 7 October Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",Egg
41248,"White Eggs, Gros Caliber - Burnbrae",Egg
9462,"Prosciutto, Antipasto, Salami, Coppa - View Varieties in-store",Fish
25718,Pink salmon,Fish
21582,"Sliced bread, gluten free, frozen - Udi's",Bread
31328,Vegetables - * Bonus 15 Points M,Vegetables
41764,Batteries - * Includes $ 1 eco-fresh,Batteries
7907,Tuna cubes for frozen poker bowl,Tuna
16632,Creamy peanut butter - all natural,Peanut Butter
16921,radish,Radish
5293,Honey - Naturalia,Honey
10030,Cakes - See Varieties In Store,Cakes
33249,Organics Baby Food - See Varieties In Store,Baby Food
15122,Coffee Supplies - See Varieties In Store,Coffee
16781,"Fully cooked pork back ribs, frozen - to taste us - see varieties in store",Pork
47767,Pink Lady Apples - United States - Extra Category of Fantasy,Apples
43026,"Panated fish fillets, frozen - $ 4 savings",Fish
12418,Chicken Tournedos with Frozen Bacon - $ 3 Discount for Buying 2 products at $ 10 or $ 15,Bacon
3120,Toothpaste - Fresh Menth,Toothpaste
29833,Organic Green Grapes without glitches - the United States,Grapes
1405,Frozen Pizza - Giuseppe Thin Crust,Frozen Pizza
29466,Cocktail - See Varieties In Store,Juices
1804,Beer,Beer
13452,Lince-Mouth - Classical,Mouthwash
24750,Mortadelle,Cheese
33466,"Chips - Saturday 4th and Sunday, January 5th only - Limit of 4",Chips
16525,Delicious yellow apples - from the United States - Extra Category of Fantasy,Apples
43641,Organic Food for Baby - * Bonus 15 Points M for Buying 2,Baby Food
4001,Beef for Chinese melting,Beef
1004,Flavored Water - Splash,Water
37283,Chips - Saturday 11 and Sunday 12 May only.- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.,Chips
16846,iced dessert,Dessert 
40648,Soap Pads - * $ 1.99 for Optimum PC Members,Soap
47018,Retouch-Research - Retouch-Research,Personal Care
16837,Bartlett pears - from Argentina - Extra Category of Fantasy,Pears
2531,blue cheese,Cheese
27240,Turkey - Natural Selections,Turkey
24205,Pasta - Smart - * Bonus 25 Points M In purchase of 3,Pasta
45865,Traditional cabbage salad,Cabbage
44989,Cake - see varieties in store,Cake
24253,"veal, liver",Beef
23076,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds,Wipers
20050,Lactose-free milk,Milk
39628,Greek Yogurt Bar - President's Choice - See Varieties In Store,Bars
38880,Peanut Butter - All Natural - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Peanut Butter
35851,Potato Quarters Cooked at the Marmite - Kettle Style,Potatoes
36881,"Chocolate treatments - Nestlé, March, Cadbury or Hershey's - See Varieties in-store",Chocolates
11493,Tomatoes - Cirio - View varieties in store,Tomatoes
42287,Hygienic Towels - Ultra Thin,Hygienic Towels
35200,"Meal replacement - Saturday 18 and Sunday, May 19th only.- limit of 4 - $ 10.99 the rest of the week or by item outside the limit",Meal
17836,Grated cheese - Parmesan or Romano,Meal
35825,Mini peppers / peppers,Peppers
21077,Protein bite - Vector,Bare
1929,Apples Spartan - Quebec,Apples
13549,D & LSQUO ham; formerly smoked sliced,Ham
35845,melons,melons
33184,Breads - Brizzolio,Breads
45765,whole chickens,chicken
12784,Meal replacement - Vector,Meal
35328,Frozen pizza - thin and crisp - see varieties in store,Frozen pizza
16669,McIntosh Apples - Quebec,Apples
274,Liquid laundry detergent,Laundry Detergent
13318,Seke pears - from the United States,Pears
6647,Tissue Paper - Saturday 3 and Sunday 4 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Tissue Paper
33002,Fuji Apples - Washington - Extra Category of Fantasy,Apples
49674,Refrigerated fruit juice,Juices
34851,Crisp chopsticks,Snacks
23687,Sweet potatoes / sweet,Sweet Potatoes
17501,Fresh pork fillets,Pork
31869,"Hygienic paper - Saturday, November 10th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",Hygienic paper
5323,Collation & Go!,Collation
20475,Top of boned chicken thighs - * Bonus 35 points m,chicken
29046,Beer in cans light - save $ 11 when buying 2 crates,Beer
48395,Antiperspirant,Medicine
23226,Apples Granny Smith - Chile - Extra Fantasy Category,Apples
41539,Roman baby salad - from Quebec,Baby Food
10273,Green Greater Peppers - Quebec,Peppers
42134,lasagna,lasagna
24362,Peanut Butter - Crunchy - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
34230,"charcuterie, sausages with lunch",Sausages
2186,Grain Coffee - St-Denis Burn,Coffee
6460,Tortillas,Tortillas
1076,"Boneless, skinless chicken breasts",chicken
405,Toilet paper,Toilet
27356,Green onions - from Quebec,Onions
19180,Yogurt - tubes - see varieties in store,Yogurt
17994,Biological tomatoes,Tomatoes
4447,Styling Products - See Varieties In Store,Personal Care
972,Toothpaste - Pronary,Toothpaste
11380,Frozen Dinner - Bistro Crustini,Frozen Dinner
16753,Bagel Cocks,Bagel
46087,Leaves radish - Mexico,Radish
30604,"Gas Drink - Saturday, August 3 only!- limit of 4 - $ 3.49 the rest of the week or by article out of bounds",Drinks
30036,Hot Cereal - Wheat Cream,Cereals
9277,Flooded Pizza - Rustico - Saturday 29 and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item,Pizza
40255,Coffee Beverage - See Varieties In Store,Coffee
758,Iced sticks,Coffee
14087,Chocolate Grains - Chipits - See Varieties In Store,Chocolates
29020,Homogenized milk 3.25% - Purfiltr,Milk
30309,Mascara - Super Sizer Big Curl,Personal Care
24107,"Frozen Pizza - Ristorante - Saturday 4th and Sunday, January 5th, only - Limit of 3",Frozen Pizza
10479,Frozen millefeuille,Dessert 
16502,Mascara - Volume'Express,Personal Care
29304,Grated Cheese - P'tit Quebec - * Bonus 30 Points M,Cheese
17878,Dried Sausons - See Varieties In Store,Dried Sausons
25043,Hummus,Hummus
28004,garlic,garlic
22123,Tea - Oven O'Clock,Tea
28615,Frozen orange juice,Juices
15487,Face Cleaner - L'Oréal Paris,Personal Care
15455,Hygienic paper - original,Hygienic paper
19894,"Meal Substitute - Enlive - Saturday, November 16th Only - Limit of 4 - $ 10.99 The rest of the week or by article out of bound",Meal
26017,"Refrigerated orange juice, with pulps - Pure premium - see varieties in store",Juices
43459,Frozen Pizza - Ristorante,Frozen Pizza
6356,Marmalade - * Bonus 15 Points M,Jam
39116,Thin and crispy crusting pizza frozen - see varieties in store,Pizza
39002,Naan bread round with original flavor,Bread
8923,Marmalade,Jam
158,Beer - $ 96 Discount for 2 Caisses,Beer
47144,Cooler - See Varieties In Store,Cooler
3944,Tea in sachets - see varieties in store,Tea
41714,Caramel spread - see varieties in store,Spread
16566,"Coffee in Capsules T-Disc - Black Map - From Thursday 3 to Sunday, October 6th - $ 5.99 The Rest of the Week",Coffee
10054,Soup Mix - Cup-a-Soup,Soup 
6232,"White Eggs, Category A - Saturday 18 and Sunday 19 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.69 The rest of the week",Egg
41385,Frozen rissolored potato sticks,Potatoes
30574,Basmati rice,Rice
37291,Fruit Flavor Snack - See Varieties In Store,Fruits
10835,"White shrimp of the non-cooked Pacific with tail, delicated, easy to pearl and frozen - size: 21-25 units / lb",Shrimp
22695,Organic Food for Baby Sachets - President's Choice,Baby Food
1351,100% pure maple syrup - President's choice,Maple Syrup
41366,Frozen Thai Shrimp - $ 4 Economy,Shrimp
40261,Frozen frozen tea,Tea
26138,tofu firm,Dessert 
30066,Gluten-free energy bar,Bars
458,Pepperoni sliced,Pepperoni
26633,Chocolate treatments - Saturday 18 and Sunday 19 August only - Limit of 4 - $ 8.99 The rest of the week or by article out of bound,Chocolates
37250,Candy - Werther's,Candy
15920,Frozen Meal - Bistro Crustini,Frozen Meal
3276,Hearts of Romaine Lettuce - Quebec - 50% discount,Lettuce
35365,"Beef, Burgundian melted cubes",Beef
42824,Peanut Butter - * Bonus 20 Points M,Peanut Butter
7063,Grain Coffee - Domain,Coffee
2795,Beef broth,Beef
31190,Cakes,Cakes
34318,Peanut Butter - Crunchy - Saturday 15 and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Peanut Butter
14727,Limes / Green Lemons,Limes
39680,White Eggs - Poule Free - Gros Caliber,Egg
22597,Frozen breaded chicken nuggets - pub style - limit of 4 - $ 7.49 per additional item,chicken
33354,Tortilla chips,Chips
31572,Pluns - Spain,Pluns
29610,Cocoa - Fry's,Cocoa
22654,Redenbacher's blown corn,Corn
7099,Buffered Corn - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 4.29 The rest of the week or by article out of bound,Corn
32467,"Toothpaste - MaxFris - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",Toothpaste
2397,Ice sugar / powder,Sugar
12513,Frozen fries potatoes - Unnamed,Potatoes
16659,Peanut Butter - Creamy - Saturday 15th and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
39550,Antiperspirant or Deodorant - Speed Stick - Buy 1 and get 500 points optimum,Deodrant
837,"milk, no lactose",Milk
5616,Cream - See Varieties In Store,Cream
36561,Body Cleaner - Men Care,Personal Care
49053,Peanut Butter - Creamy - Saturday 2 and Sunday February 3rd - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
29393,Coffee beans,Coffee
29695,Cafe in capsules,Coffee
4564,Shampoo,Shampoo
40954,Cream 10% - Ultra'creme,Cream
4637,Hygienic paper - limit of 4 - $ 5.99 per additional item,Hygienic paper
43892,Continuous action bowl cleaner,Cleaner
44274,Oil Air Purifier - * Bonus 45 Points M,Air Purifier
41534,Long-grained rice,Rice
422,Bologna,Bologna
46194,Acetaminophen - Sinus extra-strong,Medicine
12805,Sliced melted cheese product - Singles - See in store varieties,Cheese
14960,Black grapes without glitches - United States - Category # 1,Grapes
17209,Tartlets - Granny's - Save $ 1.49,Sugar
43967,BETTERAVES - Du Québec - Canada No 1,Beetroot
3260,Revitalizing,Salt
23955,Liquid Laundry Detergent - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Liquid Laundry Detergent
812,Hazelnut spreads & go,Hazelnut
21249,"Liquid Laundry Detergent - Saturday, April 13th Only - Limit of 4 - $ 5.99 per additional item",Liquid Laundry Detergent
12932,Baby snack - see varieties in store,Baby snack
48190,Rice - Bistro Express,Rice
15467,"Beef, Tournedos",Beef
48781,Iceberg lettuce - the United States and / or Mexico - Category # 1 - returns to $ 1.22 / unit,Iceberg lettuce
40042,Frozen or thawed tuna darne,Tuna
3274,Garden salad - from the United States,Salad
21656,Roasted and ground coffee - President's choice - See variety in-store,Coffee
29274,Fishfish fillets in frozen paste or breaded - See in store varieties,Fish
27464,Tortilla,Chips
29700,Beer in cans - Buy 2 crates and get $ 15 off your grocery basket,Beer
20622,Cereal - Shreddies - 50% off,Cereals
9049,Iced dessert,Dessert 
16432,Bars - Chocomax - * Bonus 25 Points M In purchase of 2,Bars
13679,Frozen meal - Michelina's - * Except Signature,Frozen meal
21454,Tissue Paper - Unnamed,Tissue Paper
16052,"Ice Cream - True Cream - Buy 2 and Get 1 Gaudet Tart (500 g), $ 2.99 worth $ 2.99",Ice Cream
1700,Multivitamins - Men 50+,Medicine
20708,Extra lean chopped turkey,Turkey
28684,Margarine - Pro-Activ,Margarine
7969,Laundry Detergent in Capsules - Flings,Laundry Detergent
28921,Pasta - Harvest Health - 50% off,Pasta
5823,Mushroom Broth - Campbell's,Mushroom 
975,"Soup Mix - Cup-A-Soup - Saturday, April 13th Only - Limit of 4 - $ 1.49 per additional item",Soup
4287,Craquelins - Breton - See Varieties In stock,Bread
40251,White Eggs Omega-3 Wellness - Gros Caliber,Egg
23036,"Liquid Washer, -40 ℃ - Cash of 4 cans - Come back to 1.5 $ unity",Liquid Washer
18609,"Beef, Roast, Pointe de Sirlonge",Beef
45682,"Frozen breaded chicken fillets - Buy 6 and get 1 coastal pork box the cage (585 g), worth $ 9.99",Frozen Chicken
43406,Cereal - Captain Cerouche - 50% discount,Cereals
2670,Pizza frozen oven lift - Giuseppe - See in store varieties,Pizza
23840,Pipeline,Sugar
42153,Tissue Paper - President's Choice - Pack of 6 Boxes,Tissue Paper
31337,"Refrigerated fruit juice - irresistible, wellness - see varieties in store",Juices
9287,Capillary Products - Ever,Stationary
43681,Sorbet - Chapman's,Dessert 
8532,pistaches in fair,Pistachio
26462,Frozen Cheese Cake - Unnamed - See Varieties In Store,Frozen Cheese Cake
40023,"Frozen chicken breast strips - from Thursday, 22 to Sunday, November 25th, only - the rest of the week $ 6.99",Frozen Chicken 
15604,Yogurt without lactose,Yogurt
36997,Mounted coffee - McCafé,Coffee
23015,"pork, chops, boned",Pork
2176,Hot Dog bread,Bread
1616,Smoked sausages coated with frozen dough,Sausages
26314,Honey - see varieties in store,Honey
3682,"Red or white wine - Marquis de Méricourt, Caballero, Toro Loco, Everyday, Torrao, Revolution, Greystone Park - Save $ 5",Wine
34565,"Soup mix - Cup-a-Soup - Saturday, August 31 only.- Limit of 4 - 4/5 $ the rest of the week or by item outside limit",Soup mix
22008,Beer Rebel India Pale Ale,Beer
21053,Vol-wind - save $ 1.50,Gel
10467,Revitalizer - Fructis,Salt
22204,Chicken flakes,Chicken
48762,Organic grapes,Grapes
12455,Velvety,Grapes
32777,Peanut butter - See varieties in store - save 50 ¢ with a good-discount in store,Peanut butter
41218,Slimcised turkey - $ 1.72 of economy,Turkey
14309,Frozen tempura shrimp,Shrimp
22989,Salmon Sockeye Wild Pacific,Salmon
41729,"Frozen chicken breast straps - Premium - Buy 1 and get free 1 Maple Leaf Precooked Bacon Box (65 g), worth $ 6.99",Frozen Chicken 
4388,Ice Dessert - Classical - Limit of 4 - $ 3.49 per additional item,Dessert
16281,Capillary color,Stationary
31955,"Eaglefin, net",Fish
10224,Red Tomatoes of Serre - Quebec - Canada No. 1,Tomatoes
34615,Toucher - Tiger - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,Toucher
19890,Cookies - Whippet Minis,Cookies
37022,Dry spare lines,Fish
41700,Mix of fruit juice - see varieties in store,Juices
20483,Cream - Soft,Cream
16338,Instant snack - see varieties in store - * Bonus 10 points M,Snacks
8208,Acetaminophen - Fast action,Medicine
33655,Buffered corn - Saturday 6th and Sunday July 7th only!- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.,Corn
3057,Acetaminophen - Quick Action Capsules,Medicine
4473,Flowing turkey straps,Turkey
10723,Frozen Texan Pork Back Côtes,Pork
46168,Wipes - Saturday 6th and Sunday July 7th only!,Wipes
15279,Corn syrup - see varieties in store,Syrup
9243,Cereal,Cereals
30265,Bars - Vital,Bars
24890,Fresh pork side ribs,Pork
36024,Cereal - Corn Pops,Cereals
36486,Ciabatta,Bread
15356,Flooded Pizza - Casa Di Mama - Saturday 7th and Sunday 8 July Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,Pizza
21128,Gum - See Varieties In Store,Gum
27676,chopsticks,chopsticks
33194,Brie Double Cream - President's Choice,Cream
34270,Iced bars,Bars
20540,Wafers - quadratini - * bonus 15 points m,Wafers
31564,"Buffered corn - Saturday 13th and Sunday, October 14th only - Limit of 4",Corn
46453,Ice Cream - President's Choice - See Varieties In Store,Ice Cream
19600,Dog Tapers - Good Mornings,Dog Tapers
5327,Mascara - Sensational Lash,Personal Care
48579,Scented candle - Life Scents,Candles
43465,"Peanut Butter - Creamy and Light - Saturday 27 and Sunday, October 28th only - Limit of 4 - $ 4.99 The rest of the week or by item outside limits",Peanut Butter
19488,Cherries - the United States and / or Canada - Category # 1,Cherries
28808,Lessen Stainting - See Varieties In Store,Lessen Stainting
43924,Toothbrush - Extra Clean - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit,Toothbrush
37971,Bologna - View varieties in store - 55% off,Bologna
23649,"Jam, jelly, marmalade, spread",Jam
5537,canned sardines,Fish
36802,Cheese - 50% discount,Cheese
9009,"shrimp, small, cooked",Shrimp
18434,Peanut Butter - Creamy - Saturday 27 and Sunday 28 October only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
35669,Faulty Cheese Tartin - Cheez Whiz,Cheese
29830,Butter - see varieties in store,Butter
13512,Accompanying dish - Express Bistro - See in store varieties,Snacks
97,Drink - See Varieties In stock,Drinks
49004,Chocolate - See Varieties In Store,Chocolates
7787,Rice - Express Bistro - See Varieties In Store,Rice
5922,Peanut Butter - Unnamed,Peanut Butter
47011,Cheese - Ricotta,Cheese
5542,Automatic Vaporizer - See Varieties In Store,Automatic Vaporizer
14212,Salmon Cube for Tartar - Sushi at Home,Fish
14976,PUDING AT SOYA,Dessert
17506,Tomatoes - Irresistible Wellness,Tomatoes
6721,rocket,Radish
27052,Paste,Paste
48825,Fresh chicken - * Bonus 15 points M,Chicken
41544,Bathroom cleaner - see varieties in store,Cleaner
18918,Towel - Tuff,Towel
21771,Toothbrush - Extra Clean - Saturday 21 and Sunday December 22th only!- Limit of 4 - $ 1.99 per additional item,Toothbrush
39796,Creamy Organic Soy Preparation,Cream
47089,Instant Snack - * Bonus 10 Points M,Snacks
48868,User protector U - * Bonus 35 points M to the purchase of 2,Personal Care
10993,Wooden surface cleaner,Cleaner
5134,Frozen Crispy Calmars - Salt Pepper,Fish
31639,Hygienic Towels - Infinity,Hygienic Towels
16607,Chocolate bars - Pack of 4,Bars
43621,Cheese - Allegro,Cheese
28851,Ice Cream - Spirits,Ice Cream
7911,Bagels - POM,Bagels
2675,Hygienic buffers - Gentle Glide,Hygienic buffers
9614,Yogurt - see varieties in store,Yogurt
17194,Vegetables - * Except: Mushrooms,Vegetables
18473,Capillary Color - Preference - See Varieties In Store,Stationary
33724,Beer in Cantes - Original Draught - * 50 Points Bonus M,Beer
46802,Selected Solar Products - Umbrella,Umbrella
35510,"Yogurt Balkan - Original - Buy 1 and get free 1 pack of Ficello cheese sticks (8 x 21 g), worth $ 2.99",Yogurt
5621,Campagnetic vinaigrette,Vinegar
11475,Ground coffee - * bonus 45 points m,Coffee
17886,Frozen Pastry - Toaster Strudel - * Bonus 15 Points M,Frozen Pastry
37455,Fruit drink,Drinks
1725,organic milk,Milk
14608,Snack bags - Unnamed - Ordinary price: $ 2,Snacks
20518,"Coffee in K-Cup buckets - Thimothy's - Buy in-2 and get a free box of 12 Capsules K-Cup Burn Mount Royal, worth $ 8.99",Coffee
27858,Leeks in slices - from Quebec,Leeks
21627,White Wine Italy,Wine
5764,Pasta - Supergreens - View Varieties in store,Pasta
21488,Acetaminophen - Complete,Medicine
33791,Frozen Pizza - Giuseppe Lift Au-Oven,Frozen Pizza
46643,"Batteries - Saturday 8 and Sunday, February 9th only!- Limit of 4 - $ 15.95 per additional item - $ 15.95 The rest of the week",Batteries
3884,Hazelnut spread and chocolate,Spread
31523,Pepperoni tube - Unnamed,Pepperoni
18625,Training panties - Pull-UPS - Sizes: 2T-5T,Training panties
6182,Roman Lettuce - Quebec,Lettuce
21655,Margarine - Health Attitude,Spread
9759,White baguette or whole wheat - * cooked in store,Wheat
5620,Fresh teaser,Teaser
3358,Organic soybean,Soybean
27746,Chocolates - See Varieties In Store,Chocolates
30972,Gluten-free food pasta,Pasta
7131,basmati rice,Rice
43265,Toothbrush - Maxfresh - Saturday 1 and Sunday December 2nd - Limit of 6 - $ 2.19 The rest of the week or by article out of bounds,Toothbrush
42383,Organic cauliflower - United States - Category # 1,Cauliflower
17425,Flooded soup - View varieties in store - $ 2 of economy,Soup
2663,hamburger bread,Bread
228,brie cheese,Cheeese
28952,Milkshake,Milkshake
7510,Antiperspirant or Deodorant - Speed Stick,Deodorant
1200,Chocolate - Large,Chocolates
13949,Ice cream bars,Bars
30777,Wiper - save at least $ 4.99,Wiper
11816,Mini bars,Bars
14058,sour cream,Cream
38475,Frozen Meal - O 'Sole Mio - See Varieties In Store,Frozen Meal
24860,Cocktail of Vegetables - Garden Cocktail,Vegetables
22237,Tartiade - * Bonus 10 Points M,Dessert
14113,Disinfecting lavans,Cleaner
41596,Stuffed pasta,Pasta
15008,"Big White Eggs, Grade A - Saturday 1 and Sunday December 2nd - Limit of 2 - $ 2.49 The rest of the week or by article out of bound",Egg
48094,French Bifteck - See Varieties In Store,French Bifteck
48034,Pepperoni - Unnamed,Pepperoni
24369,Bars - Brownie Max,Bars
28733,Cookies - Celebration - Saturday 19th and Sunday 20 January only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound,Cookies
39799,Hummus - President's Choice - See Varieties In Store,Hummus
8929,Cereals - See Varieties In store,Cereals
10121,Tender Bars - Choco Max,Bars
3098,Mounted coffee - President's choice,Coffee
19437,Milk 1% - Lactose-free,Milk
25108,Fruit bowls - see varieties in store,Fruits
25499,Ground Coffee - Max Boost,Coffee
