id,name
26221,Foundation - Ready Gorgeous Set
26223,Frozen Whipping Pack - Cool Whip
26131,Frozen thin crust pizza - Ristorante - See in store varieties
26170,Sliced salami
26168,Toothbrush - Extra Clean - Saturday 3 and Sunday 4 November alone - Limit of 4 - 99 ¢ The rest of the week or by article out of bounds
25919,"Fruit snack - irresistible, wellness - Assortment without added sugar"
26139,Pasta - Bistro - 50% discount
26126,Cats Food - Friskies - View Varieties in-store
26128,Biological sweet peppers - President's choice
26133,Licorice
26225,Organic Drink - President's Choice - See Varieties In-store
26134,Shampoo - See Varieties In Store
26138,tofu firm
26143,Mesclun (mixed lettuce)
26165,Red Potatoes - From Quebec - Canada No 1
26152,Peanut Butter - All Natural
26155,Grated cheese - President's choice - limit of 4 - $ 4.99 per additional item
26199,quinoa
26196,Soap
26194,Peanut Butter - All Natural
26193,Garbage bags - see varieties in store
26192,Tortilla motton
26191,Frozen fruit - President's choice - See in-store variety
26169,Sliced charcuterie - see varieties in store
26187,Acetaminophen - Regular 325 mg
26184,Acetaminophen - Regular 325 mg
26181,Organic Drink - President's Choice - See Varieties In-store
26177,Mascara - Lash BLAST Active
26174,Pasta - Ancient Seeds - See Varieties In-store
26172,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99
26185,Sweet and salty bars
24654,Margarine - Traditional Tartinade
25915,Shower Gel - Ax
26157,Rice Basmati - * Bonus 20 points m
26158,Frozen vegetables - President's choice
26163,Frozen Breaded Chicken Chest Fries - Pub Style
26300,Licorice
26226,Yogurt - Activia - View Varieties in-store
26227,Probiotic Yogurt to Drinking - Activia - See Varieties In Store
26242,Licorice
26246,Chips - Puffs
26252,Sauce
26254,Hygienic paper - Fluff
26255,Pepperoni Sliced - Amoré
26270,Toucher - Tiger - Saturday 28th and Sunday 29 September only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit
26307,Rouge delicious apples - from the United States
26301,Gnocchi to pan
26298,Pâté - See Varieties in store
26164,spinach babies
26296,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
26294,Iced tea
26216,Chocolate Eggs - Mini Eggs - Saturday 30th and Sunday March 31st - Limit of 4 - $ 7.99 The rest of the week or by article out of bound
26293,"chicken, thigh top, boned"
26290,Frozen Pizza - Giuseppe
26287,Ice Coffee Syrup - Ice Java
26286,Yellow Asian Pear - China
26283,Chewing gum - 4 box packs
26282,Bar
26280,Peanut Butter - All Natural
26292,Chocolate-hazelnut spread
26210,Fruit Drink - See Varieties In Store
26201,Accompanying dish - Side Kicks - See in store varieties
24652,Wind flights
23281,Yogurt Nature Bio
23076,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds
23086,Green peppers - from the United States
23085,Organic Drink - President's Choice - See Varieties In-store
23082,Mined with ham
23081,"Rice Takers, Baby Biscotties - Baby Mum-Mum"
23080,Cookies - Normandy
23079,Links 12 / 13x
23074,Biscuits - see varieties in store
23216,Frozen Fish Sticks - See Varieties In Store
23071,Jelly
23064,Ice Dessert - Classic - See Varieties In Store
23063,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
23062,Butter - Lactose Free
23060,Ground decaffeinated coffee
23137,Cheese - See Varieties In Store
23087,Madeleines
23088,MORTADELLE - Ordinary price: $ 3
23094,Treats for dogs
23098,Lunch
23134,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item
23133,Large frozen meals - President's choice - See variety in-store
23125,"Sachets tea - Saturday, June 16th alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bound"
23124,Natural gas source water
23139,Chocolate and Hazelnut Spread - President's Choice
23122,Bouillon - Selection - See Varieties in-store
23116,Pork lanyard chops
23115,Refrigerated Beverage - Oasis Morning - See Varieties In Store
23106,fisheries
23103,Yogurt - Classical
23102,paninis
23140,Dog Tapers - Beggin Strips
23202,"Boneless fresh pork chops - center cut, ribbod, bbq"
23799,green cabbage
23164,Cereal - Life
23177,Yogurt - Source - See Varieties in-store
23173,Pasta - See Varieties In stock
23170,Frozen waffles - EGGO
23168,Shampoo - See Varieties In Store
23166,Protein Bars - Special K
23165,Mascara - Lash Blast - Saturday 1 September only - Limit of 4 - $ 7.99 The rest of the week or by article out of bounds
23161,Ice Sweets - Drumstick - View Varieties in-store
23190,Cookies - Small pleasures - see varieties in store
23156,Green peppers - from the United States - Pack of 4
23155,Cookies - Vital - View Varieties in store
23148,Frozen Farcie Crust Pizza
23147,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
23144,Meal Set - Stackers Lunch Mate
23410,Ice Dessert - Classic - See Varieties In Store
23178,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
23180,Hygienic buffers - Pearl
23185,Cereal - Shredies
23215,Frozen Whole Duck - Brome Lake - Category A
23214,Frozen Field - Drumstick - View Varieties in-store
23212,Cookies - Normandy - See Varieties in store
23211,Rice - Quick & Good - View Varieties in store
23205,Licorice
23204,Ice Cream With Vanilla
23142,Jam - Smucker's
23198,Crispy Crackers - Special K
23194,Hygienic paper - Fluff
23192,Turkey Extra-Skinny Fresh - Save $ 4.60 / LB
23191,"Chips - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds"
23099,Raisin bread
23117,Kakis Vanilla
23219,cracker
23249,Peanut Butter - All Natural
23234,Black Forest Smoked Ham Without Nitrite Sliced
23236,Yogurt - 0% fat - see varieties in store
23237,Instant Coffee - Nescafe - * 100 Points Bonus M for Buying 2
23241,Ice Sweets - Drumstick - View Varieties in-store
23248,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds
23265,Bar
23250,Cranberry Infused Water - PACT - See Varieties In stock
23220,Gruau - Fast
23254,"Peanut Butter - Natural Crunchy - Saturday 8th and Sunday December 9th, only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds"
23256,feta cheese
23259,Liver block - View varieties in store
23262,Snatcher
23319,Nature Alps Goat Cheese
23322,Smoke chicken sausages
23233,Crackers - Crunchy Ritz and Thin
23230,Acetaminophen - Regular 325 mg
23243,Frozen Onion Washers - McCain
23413,Crunchy bars - Special K
23270,Sugar tart with cream
23315,Baked pasta
23313,Frozen Cake - Deep'n Delicious
23308,Frozen Pizza - Trabec
23304,Retouch-repeller - Nice'n Easy
23296,Gluten-Free Crustles - Crispy Minis - View Varieties In Store
23293,Frozen fruit - President's choice - See in-store variety
23271,Peanut Butter - See Varieties In Store
23292,Moisturizing lotion
23290,Cat Food - Friskies
23288,tortillas
23282,Instant Rice - See Varieties In Store
23323,Prosciutto
23385,Dishwasher - View Varieties In store
23372,Ice treats - Drumstick - See varieties and formats in store
23362,Feeding Textile in Leaves - See Varieties In Store
23226,Apples Granny Smith - Chile - Extra Fantasy Category
23329,Pasta for Won your frozen
23334,Licorice - NIBS - See Varieties in-store
23339,Biological Tomatoes in Cluster - Quebec
23341,Bleach
23347,Wiper - See Varieties in-store
23348,Lemons - from Spain and / or South Africa
23351,Frozen dinner - see varieties in store
23352,Mounted Coffee - Mont-Royal Burn
23357,Capillary products
23358,Cretons - Buy 2 and get the third for free for free
23360,Acetaminophen - Regular 325 mg
23363,Frozen Tour - Duo Package
23373,Pizza lift-au oven frozen
23369,tomato coulis
23407,Hygienic buffers - Pearl
23401,Deodorant
23400,feta cheese
23399,Frozen fruit - President's choice - See in-store variety
23395,Frozen waffles - EGGO
23328,Stuffed Pasta - See Varieties In Store
23392,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item
23377,Peanut Butter
23376,Frozen trench chicken breasts
23375,Licorice
23374,Iced tea
23414,Frozen Pizza - Slim and Crispy Crust - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item
23432,Organic tortilla moths
23455,Tissue Papers - Pack of 6 Boxes
23453,Organic Milk - President's Choice - See Varieties In-store
23452,Honey - McCormicks
23451,Evaporated Milk - Unnamed - Saturday 19th and Sunday 20 January Only - Limit of 4 - $ 1.49 The rest of the week or by article out of bounds
23440,Cheese Sticks - Ficello
23431,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds
23514,Dog Supplements - See Varieties in Store
23430,Raspberry - Quebec or the United States
23427,360 ° toothbrush
23423,Dog Food - Dog Chow - * Bonus 30 Points M
23421,Mounted coffee - Traditional
23420,Peanut Butter - All Natural
23418,Acetaminophen - Regular 325 mg
23457,Iced tea
23508,canned salmon
23504,Sliced leeks - imported
23499,Mined with ham
23487,Salad Sauce - Miracle Whip
23485,Disinfecting wipes
23484,cracker
23516,Beer - Mexico Beers - * Bonus 50 Points M
23480,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
23474,Craquins - Breton Bites
23473,Cereal - Froot Loops
23472,Tart trim - Shirriff
23470,CRETONS - Pack of 2 boxes
23478,Refrigerated cookie dough
23417,Peppers - Bick's - View varieties in store - * Bonus 20 points m
23517,Deodorant - High Endurance
23668,Peanut Butter - Crunchy - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
23545,Chocolate bars - M & M's
23566,spinach babies
23565,Rice noodles
23563,Cats Food - Cat Chow - Save $ 1.50
23560,"Refrigerated orange juice, without orange pulps"
23557,Tomatoes
23554,Vegetable Cocktail - Garden Cocktail
23543,Cake glazing - luxury creamy
23609,Instant Coffee - Taste's Choice - * Bonus 20 Points M
23541,Jam
23540,Smoothie icy bars - blue menu - see varieties in store
23539,Wiper - Unnamed
23535,Cats Food - Cat Chow - Save $ 1.50
23569,Jelly
23572,Frozen fish fillets - Japd by the day - see varieties in store
23608,Ice Sweets - Drumstick - View Varieties in-store
23603,Instant noodles
23602,Chips - * Bonus 25 points M to the purchase of 2
23601,Frozen Whipped Flooring - Cool Whip - Best Prices year
23600,Wiper - Unnamed
23527,Hamburger breads - the big
23592,Yogurt - Classical
23586,Acetaminophen - Regular 325 mg
23585,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item
23580,Tartiade or Marmalade - See Varieties in-store
23579,Peanut Butter
23576,Red Potatoes - From Quebec - Canada No 1
23574,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
23588,Disinfecting wipes
23612,Candy
23613,Jam - blue menu - see varieties in store
23617,Lozenges
23636,Red Potatoes - From Quebec - Canada No 1
23619,Disinfecting wipes
23622,"Chips - Saturday, July 13th only!- Limit of 4 - $ 4.49 The rest of the week or by item outside the limit"
23623,Licorice - NIBS - See Varieties in-store
23625,Frozen Pizza - Trabec
23630,Powder preparation for infants with omega - See in store varieties
23633,Litter for cats
23659,Tartenade with cookies - Speculoos
23727,Cheese - waterfowl
23637,Wipes
23643,Gas Drink - Coke - See Varieties in Store - 50% off
23644,Dishwasher - View Varieties In store
23649,"Jam, jelly, marmalade, spread"
23634,Frozen thin crust pizza - Ristorante - See in store varieties
23416,Instant Coffee - Taste's Choice - See Varieties In Store
23660,"Evaporated milk - Unnamed - Saturday 14 and Sunday, September 15th only.- Limit of 4 - 4/5 $ the rest of the week or by item outside limit"
23662,Frozen waffles - EGGO
23715,Pure Liquid Egg Whites - Naturoeuf
23714,Sardines
23712,Grated mozzarella cheese
23709,Red Tomatoes of Organic Serre - Quebec
23697,Brunette Asian pears - from China - 50% discount
23696,Greenhouse orange peppers - Mexico and / or Spain and / or Honduras
23661,Yogurt
23695,Foundation - Fit Me
23687,Sweet potatoes / sweet
23679,Disinfecting wipes
23672,wedge corn
23671,Refrigerated dessert
23670,Yogurt - Mediterranean
23716,Scented Rice - See Varieties In Store
23719,Peanut Butter - Natural Crunchy - Saturday 4th and Sunday 5 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week
23722,White baguette or multigrain
23758,Organic Cortland Apples - Quebec
813,Cerear bars - Nutri-Grain - See in store varieties
23732,Disinfecting wipes
23734,fisheries
23736,Cooked potators at the Marmite - The Choice of President
23737,"Chocolate - Lindor - Saturday, January 26th Only - Limit of 4 - $ 2.99 The rest of the week or by item outside limits"
23746,"pork, gartes"
23751,Flooded Pizza - Casa di Mama - View Varieties in store - Limit of 3 - Saturday 7 and Sunday 8 December only
23753,Chewing gum - 4 box packs
23757,Chips - Saturday 9th and Sunday November 10th only!Limit of 4
23760,Treats for Dogs - Tarticking Slices
23774,Spread
23797,Ice Dessert - Classic - See Varieties In Store
23795,Crunchy peanut butter
23793,Protein Bars - Special K
23792,Yogurt
23785,Tea - Saturday 18th and Sunday 19 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week
23783,Chicken breast fries and popcorn
23726,Fondue at Parmesan
23782,Dish Liquid - Ultra Dawn - View Varieties in-store
23769,Spread
23765,Toothbrush - see varieties in store
23764,Spaceless jam added - see varieties in store
23763,CREAM 10%
23761,Cookies - Choco
10189,Creamy and sweet coffee
10176,raisin bread
10181,Frozen fish fillets - Select selected
27695,Frozen thin crust pizza - Casa di Mama
27623,Ice Cream With Vanilla
27625,Instant Coffee - Saturday 5th and Sunday January 6th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
27628,Tomatoes - Cirio - View varieties in store
27701,Biological Grape Tomatoes - Quebec
27697,Cookies - Maxi Fruits - See Varieties In Store
27696,Refrigerated Beverage - Oasis Morning - See Varieties In Store
27671,Fresh pork fillets - Under vacuum packaging
27687,Vegetables for soup - Quebec
27686,"Fresh Wild Aiglefin Fillet, No Ridges - Canada"
27685,Apples Russet - Quebec - Canada of Fantasy - Best Awards of the Year
27684,Spread
27683,Textile softening in leaves
27681,Pale tuna
27622,Frozen fruit drink
27521,Frozen Chicken Burgers - * Bonus 50 Points M
27527,"Refrigerated orange juice, without orange pulps"
27530,Laundry Detergent - FLINGS
27531,Mix of half-half-half - Quebec
27540,Melon Canary - Brazil
27541,Yellow Zucchini - Quebec
27543,Honey - Unnamed
27544,Rice
27548,Dog Tapers - Breath Buster
27550,Licorice
27551,Lettuce Boston Duo - Quebec
27554,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound"
27705,Biscuits - Maxi-Fruit - See Varieties In store
27676,chopsticks
27668,Acetaminophen - Regular 325 mg
27564,"Moisturizing Cream - Total Effects - Saturday, November 16th only - Limit of 4 - $ 21.99 The rest of the week or by article out of bounds"
26586,Black Forest Smoked Ham Without Nitrite Sliced
26547,Sliced Fade Cheese Product - Extra Cheddar
26604,Cornets
26599,Micro-croissants
26592,Frozen Frozen Frozen Potatoes - McCain
26589,Cat Food - Friskies
26587,Sugar Free Ice Cream - Chapman's
26579,Apple Compote - Free
27664,Refrigerated dessert
26576,Refrigerated dessert
26575,Ice Cream With Vanilla
26566,Frozen Flat Bread - President's Choice - See Varieties In Store
26561,Cheese Tasters - P'tit Québec
26559,Black Forest Smoked Ham Without Nitrite Sliced
27147,Disinfecting wipes
27151,Organic Milk - President's Choice - See Varieties In-store
27156,"Cookies - Maple Leaf - Buy 2 and get 1 free marshmall bag (454 g), worth $ 2.49."
27629,Black Forest Smoked Ham Without Nitrite Sliced
27631,Candy
27639,Glossard Dessert - Drumstick
27640,Cheese
27647,"Refrigerated orange juice, with pulps - Simply - Saturday, June 16th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit"
27649,Yogurt - 100% natural - see varieties in store
27655,Red Potatoes - From Quebec - Canada No 1
27657,Frozen Pizza - Trabec
27658,Cereal - Captain Cerouche
27660,Sliced charcuterie - see varieties in store
27662,Gas Drink - See Varieties In Store
27663,Snatcher
27561,Beer in Cantes - Original Draught - * 50 Points Bonus M
27565,Giant shells
31268,Lipstick - Signature
27925,Chocolate - Thank you
27719,Frozen Pork Back Côtes - Save $ 5.11
27715,Ground Coffee - Saturday 6th and Sunday 7 April Only - $ 5.99 The Rest of the Week
27815,Hygienic paper - Fluff
27816,Smoked beef in sachets
27817,Beer in cans - * bonus 50 points m
27818,Liquid Laundry Detergent - Woolite
27924,Biological Hass Lawyer - Mexico
27890,Frozen waffles - EGGO
27916,Black Forest Smoked Ham Without Nitrite Sliced
27914,Refrigerated Beverage - Oasis Morning - See Varieties In Store
27903,Chocolate-hazelnut spread
27900,Cheese - Sir Laurier d'Arthabaska
27895,Max batteries
27722,Chocolate bars - M & M's
27726,Chocolate bunny
27729,Red Potatoes - From Quebec - Canada No 1
27730,couscous
27733,Frozen Organic Atlantic Smoked Salmon
27737,Flooded pizza - thin and crispy or blue menu - see varieties in store
27741,Peanut Butter - Natural Crunchy - Saturday 30 and Sunday March 31st - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
27744,paninis
27746,Chocolates - See Varieties In Store
27748,Ice Dessert - Classic - See Varieties In Store
27749,"Tissue papers - Saturday, June 1 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit."
27711,Red Tomatoes of Organic Serre - Quebec - Canada # 1
27750,Body Cleaner - * Exception: Dove Men Form Form Derma Care
27754,Peanut Butter - All Natural
27759,Verts peppers - from the United States and / or Mexico
27761,Panini rolls
27891,cucumbers
27888,Cream 35% - Ultra'creme
27567,Oranges without glitches - the United States
27605,Chips - Buy 2 and get the third for free for free
27714,Pea
27706,Frozen thin crust pizza - see varieties in store
27514,Red Potatoes - From Quebec
27557,raisin bread
27608,Sachet tea - Celestial - Buy 1 and get the second second
27599,"Acetaminophen - Complete - Cold, Cough and Influenza"
27885,Beer in cans - Buy 1 box and Provigo will pay the equivalent of taxes and the setpoint.($ 7.04)
27596,Ice Cream With Vanilla
27592,Jam - Smucker's - View Varieties in-store - * Bonus 15 Points M
27584,Tomatoes - Accents - See varieties in store
27582,Chips - Saturday 11th and Sunday 12 January only - Limit of 4
27573,Acetaminophen - Regular 325 mg
27570,Grain Coffee - St-Denis Burn
27826,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
27829,Biological Greek Yogurt
27839,potatoes
27841,Tender Bars - Chewy - * Bonus 20 Points M Within Buying 2
27847,jam
27850,Rice jasmine
27854,Red Potatoes - From Quebec - Canada No 1
27858,Leeks in slices - from Quebec
27866,Snatcher
27868,Antisodorific or deodorant
27871,Arborio rice
27872,Lettuce Boston Duo - Quebec
27874,quinoa
27881,Spread
26558,Frozen breaded fish bites
26456,"Frozen dessert - Classical - Saturday, July 14th only - Limit of 2 - $ 2.99 The rest of the week or by item outside the limit"
26475,Rice
26474,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
26472,Marmalade - See Varieties in-store
26471,tomato coulis
26462,Frozen Cheese Cake - Unnamed - See Varieties In Store
26459,Crackers - Saturday 6th and Sunday July 7th only!
26454,Frozen Dinner - Bistro Crustini
26427,Hygienic paper - Fluff
26453,Gas Drink - Coke - See Varieties in-store
26452,Vegetables
26449,Ice Cream - Gelato
26444,Gassed source water
26443,"Cereal - Cheerios - Save $ 2 - * $ 5.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer"
26431,Dog Food - One Smart - * Bonus 40 Points M
26476,Fresh stuffed pasta - $ 2 of economy
26480,Organic blueberries
26390,Fresh thin chopped beef
26384,Bathroom cleaner
26383,Black chocolate snack - BARKTHINS - * BONUS 20 POINTS M
26376,"Liquid Washer, -35 ℃ - Unnamed - Saturday 9th and Sunday November 10th!- limit of 4 - $ 3.49 the rest of the week or by article out of bounds"
26317,"Target - Max - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit"
26318,Dip - Philadelphia
26319,BETTERAVES - Du Québec - Canada # 1 - 50% savings
26322,Cheese - Oka - More than 40% off buying a minimum of 300 g.Come back to $ 2.49 per 100 g
26324,Ice Cream With Vanilla
26327,Creamy and light peanut butter
26329,Kaiser breads
26342,Sliced charcuterie - see varieties in store
26344,Batteries - max
26346,Table towels - Unnamed
26347,Biological mature - Mexico
26429,Mozzarelissima bar
26422,Snatcher
26531,K-Cup bucket coffee
27012,Eyeliner
27027,"scallops, means"
27024,Peanut Butter - Crunchy - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
27023,Apple juice - Allen's
27022,Frozen Cake - Deep'n Delicious
27020,Cashew nut
27018,Ice Sweets - Drumstick - View Varieties in-store
27007,Cereal - Cinnamon Croque
26419,tomatoes
27001,sweetened condensed milk
27000,CREAM 10%
26985,Frozen fruit drink - Déli-five
26717,sports drink
26981,"Couscous - Buy 1 and Get FREE 1 Green Lentil Box Tipiak (240 g), worth $ 3.99"
26978,Chocolate Tablet - Swiss Classic - View Varieties in-store
27030,Coffee in Capsules T-DISC - see varieties in store
27037,Fruit snacks - see varieties in store
27038,tortillas
27041,Beans - * bonus 25 points m with the purchase of 4
26714,Chip
26711,Cheese - waterfowl
26709,"Rice Takers, Baby Biscotties - Baby Mum-Mum"
26391,Organic Cremini Mushrooms - Canada
26394,Collagen - Original Formula
26396,Collagen - Original Formula
26402,Sliced charcuterie
26405,Ground Coffee - Gourmet
26410,Instant Coffee - See Varieties In Store
26411,Ice Cream With Vanilla
26412,"Cheddar cheese, aged"
26414,Ice Cream With Vanilla
26348,Hygienic paper - Fluff
26349,Instant Coffee - Taste's Choice - See Varieties In Store
26350,Pizza lift-au oven frozen
26683,Margarine
26706,"Big White Eggs, Grade A - Saturday 5th and Sunday 6 January Only - Limit of 2 - $ 2.29 per item Out of bounds, $ 2.49 The rest of the week"
26701,tortillas
26698,Ice Cream With Vanilla
26695,Licorice
26689,Licorice - NIBS - See Varieties in-store
26684,Pluns - Spain
26679,Frozen waffles - EGGO
26483,Garlic Sticks - Giuseppe
26675,Frozen Whipped Flooring - Cool Whip - Best Prices year
26669,Cheese Sticks - Ficello
26668,Green grapes without glitches - Mexico
26666,Licorice - NIBS - See Varieties in-store
26665,Chips - Unnamed
26664,Spread
26619,Fresh pork fillets - Under vacuum packaging
26612,Jam - Smucker's
26607,Frozen Dinner - O 'Sole Mio - See Varieties In Store
26606,Toothbrush - Extra Clean
26489,Cookies - Praeventia - See in store varieties
26491,banana
26493,Colorful cabbage salad
26495,Hygienic paper - limit of 4 - $ 8.99 per additional item
26497,Pistachios - $ 2 of economy
26499,Green Beans - Mexico or Guatemala
26504,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
26509,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
26512,Toothpaste - MaxFris - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit
26521,Frozen Pork Back Côtes - Save $ 5.11
26524,Body Cleaner - See Varieties In Store
26530,sports drink
26659,Tissue Paper - President's Choice - Saturday 23 and Sunday November 24th On Saturday!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds
26651,Beer - Original Draught
26649,Frozen chicken straps - pub style
26375,Ground coffee - flavor of the country
26351,Disinfecting wipes
26353,Mined with ham
26354,Refrigerated dessert
26355,Cream cheese icing - Philadelphia
26359,Fruit Juice - See Varieties in-store
26360,Pizza lunch
26362,Ice Cream - Real Cream - See Varieties In Store
26363,Seafood flavored with crab
26364,Rabioles - Quebec
26367,Cat Food - Perfect Servings
26369,Organic Ground Coffee - See Varieties In Store
26372,Gluten-free food pasta
26373,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
26374,Hand cream
26352,Cheese bar - See varieties in store
26648,Chips - Worldwide Flavors
27146,feta cheese
26486,Soupe
26488,Mascara
26620,Red Potatoes - From Quebec - Canada No 1
26628,Gel dishwasher detergent
26629,Dietal drink
26630,Macaroni and Cheese - Kraft Dinner
26633,Chocolate treatments - Saturday 18 and Sunday 19 August only - Limit of 4 - $ 8.99 The rest of the week or by article out of bound
26634,"Frozen breast breast croquettes - premium - Buy 1 and get free 1 Maple Leaf Precooked Bacon Box (65 g), worth $ 6.99"
26635,Lip Pencil - Color Sensal
26638,Refrigerated lemonade
26639,Hamburger breads - Gigantico
26642,Disinfecting wipes
26646,Ice Tea - See Varieties In Store
27766,Peanut Butter - Creamy and Lightweight
27774,Creamy light peanut butter - save 50 ¢ with a good-discount in store
31282,Preparation for infants A +
31292,But
31288,lawyers
31287,Peanut Butter - Creamy and Light - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
31286,Ice Cream - Häagen-Dazs
31285,Frozen puff pastry
31283,Cranberry Infused Water - PACT - See Varieties In stock
31277,Bars - Vector - See Varieties In stock
31275,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
31273,Refrigerated Beverage - Oasis Morning - See Varieties In Store
31341,Frozen Breaded Chicken Chest Fries - Pub Style
31444,Biological Grape Tomatoes - Canada and / or Mexico - * Bonus 15 Points M
31350,Cats Food - Elegant Medleys - See Varieties In Store
31293,Partially skimmed milk 2% - pure filter
31298,K-Cup bucket coffee
31299,Rice - Quick & Good - View Varieties in store
31302,Gas Drink - Coke Diet
31304,Frozen chicken breast nuggets
31305,Mid-Sweet Chocolate - Baker's
31307,Juice or cranberry cocktail - see varieties in store
31310,Turkey skewers with vegetables
31313,K-Cup bucket coffee
31315,Fruit snack - Gogo squeez
31317,Chocolate treats
31319,Cat Food - Friskies
31328,Vegetables - * Bonus 15 Points M
31330,Cheese Sticks - See Varieties In Store
31334,cracker
31335,Lozenges
31437,Cantaloup - from the United States
31432,Pulp Powder - Fleischman's
27398,Wind flights
31355,"Jam, marmalade or spread"
31374,Frozen meal - Hungry-man - See in store varieties
31373,Wind flights
31372,Garniture for ice cream and dessert - President's choice - See Varieties in-store
31371,"Frozen dessert - Classical - Saturday, July 14th only - Limit of 2 - $ 2.99 The rest of the week or by item outside the limit"
31359,Natural peanut butter with salt
31354,White baguette or multigrain
31429,Instant rice
29360,Dog Food - Kibbles'N Bits
29359,Licorice
29352,Training Panties - Pull-UPS
27402,Powdered laundry detergent
27401,Cookies - The decadent
31380,evaporated milk
31382,Layers - Snug & Dry
31384,Juice or cranberry cocktail - see varieties in store
31386,Organic Roquette - United States
31388,Preparation for dinner - Hamburger Helper
31390,Ice Cream - Real Cream - See Varieties In Store
31391,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
31394,Ice Cream With Vanilla
31397,Frozen vegetables - President's choice
31404,CRETONS - Pack of 2 boxes
31416,Wipers - Green - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 5.99 per item out of bounds
31422,UHT milk - Chokéo - See in store varieties
31424,Peanut Butter - All Natural
31425,Coffee in K-Cup buckets - see varieties in store
31426,Pure maple syrup
31337,"Refrigerated fruit juice - irresistible, wellness - see varieties in store"
31338,Shampoo - Hair Expertise - See Varieties In Store
31342,Black chocolate snack - BARKTHINS - * BONUS 20 POINTS M
31469,Frozen fruit - President's choice - See in-store variety
31485,Rice - Uncle Ben's - * Bonus 35 Points M
31481,Licorice - NIBS - See Varieties in-store
31478,Dishwasher - View Varieties In store
31477,"Refrigerated orange juice, with orange pulps"
31474,Refrigerated dessert
31471,Antiperspirants - see varieties in store
31445,Margarine
31464,Frozen cake - See variety in-store
31461,Vitamin D
31459,Deodorant
31458,Peanut Butter - All Natural
31454,Ice Cream With Vanilla
31528,Pellets - see varieties in store
31271,Training panties
